,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
1517,8155710,1243056,Shared room,"Seattle, WA, United States",9,5.0,1,1.0,1.0,50,2018-12-20 03:14:04.397288,47.656882,-122.318273,0101000020E6100000CA8CB7955E945EC061AA99B514D44740,UW Hacker House — Lovelace — 2Upper Bunk,USD,nightly
1518,8156764,1243056,Shared room,"Seattle, WA, United States",8,5.0,1,1.0,1.0,65,2018-12-20 03:14:00.132419,47.657314,-122.31976,0101000020E61000006AA4A5F276945EC0FA997ADD22D44740,UW Hacker House — Lovelace — 2Lower Bunk,USD,nightly
1519,8156860,1243056,Shared room,"Seattle, WA, United States",5,4.5,1,1.0,3.5,65,2018-12-20 03:14:04.401262,47.656971,-122.318918,0101000020E6100000C4060B2769945EC0D0B52FA017D44740,UW Hacker House — Lovelace — 1-Upper Bunk,USD,nightly
1520,8156894,1243056,Shared room,"Seattle, WA, United States",3,5.0,1,1.0,3.5,65,2018-12-20 03:14:07.094262,47.658658,-122.31896699999999,0101000020E6100000356090F469945EC0D89FC4E74ED44740,UW Hacker House — Lovelace — 1-Lower Bunk,USD,nightly
1521,8157486,42931985,Private room,"Seattle, WA, United States",72,5.0,2,1.0,1.5,84,2018-12-20 04:06:03.888295,47.564907,-122.369398,0101000020E61000004D4D8237A4975EC0072461DF4EC84740,Bamboo Terrace,USD,nightly
1522,8170683,43121592,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,218,2018-12-20 04:05:14.584788,47.574665,-122.40982199999999,0101000020E61000009BCB0D863A9A5EC0F3936A9F8EC94740,Alki Beach House,USD,nightly
1524,8174285,1224813,Entire home/apt,"Seattle, WA, United States",33,5.0,2,0.0,1.0,75,2018-12-20 03:12:35.761206,47.653209999999994,-122.33997099999999,0101000020E6100000A9A5B915C2955EC0C8B5A1629CD34740,Sweet Apartment in Wallingford,USD,nightly
1525,8174626,16756919,Entire home/apt,"Seattle, WA, United States",63,4.5,2,1.0,1.0,55,2018-12-20 03:11:55.654406,47.664437,-122.306738,0101000020E6100000309C6B98A1935EC04DA088450CD54740,UW Studio Apartment with  Parking and Internet,USD,nightly
1526,8174943,43144386,Private room,"Seattle, WA, United States",19,4.5,2,1.0,1.0,55,2018-12-20 04:09:51.602033,47.543828000000005,-122.302765,0101000020E6100000E657738060935EC01553E9279CC54740,Beacon Hill bedroom plus courtyard,USD,nightly
1527,8185059,3234739,Private room,"Redmond, WA, United States",63,5.0,1,1.0,1.0,35,2018-12-20 02:54:01.09017,47.695759,-122.129814,0101000020E6100000072461DF4E885EC0E77283A10ED94740,Quiet Bedroom close to Microsoft- Great Value!,USD,nightly
1528,8187592,27329128,Entire home/apt,"Seattle, WA, United States",45,5.0,5,2.0,2.5,80,2018-12-20 04:03:27.578488,47.585941999999996,-122.31404599999999,0101000020E610000023DC645419945EC02AADBF2500CB4740,Modern townhouse- Beacon Hill,USD,nightly
1529,8194782,43225269,Entire home/apt,"Seattle, WA, United States",161,5.0,2,1.0,1.0,99,2018-12-20 04:04:45.630538,47.573708,-122.415025,0101000020E61000006F8104C58F9A5EC00FBA84436FC94740,Seattle- Alki Beach Hideaway,USD,nightly
1530,8195348,34238325,Private room,"Seattle, WA, United States",94,5.0,3,1.0,1.0,49,2018-12-20 03:40:08.10651,47.517453,-122.25818600000001,0101000020E61000003E92921E86905EC0CA1B60E63BC24740,Redwing Street Air B&B,USD,nightly
1532,8207987,43281593,Private room,"Seattle, WA, United States",8,4.5,2,1.0,2.5,78,2018-12-20 03:31:28.922852,47.646538,-122.39373799999998,0101000020E6100000514CDE0033995EC085CFD6C1C1D24740,Sleep in Seattle-close to all,USD,nightly
1533,8212989,31751507,Shared room,"Seattle, WA, United States",93,5.0,8,1.0,8.0,37,2018-12-20 03:54:29.760517,47.607724,-122.340476,0101000020E6100000AA44D95BCA955EC0457F68E6C9CD4740,Green Tortoise Traveler's Hostel,USD,nightly
1534,8221520,33940698,Entire home/apt,"Seattle, WA, United States",42,4.5,6,3.0,2.5,202,2018-12-20 04:03:06.736558,47.58746,-122.30046999999999,0101000020E610000077DB85E63A935EC0A5DAA7E331CB4740,"THE Seattle House — Modern, Airy Urban Retreat",USD,nightly
1535,8241953,43465442,Entire home/apt,"Kirkland, WA, United States",90,5.0,2,1.0,1.0,64,2018-12-20 02:53:33.77416,47.720379,-122.21369299999999,0101000020E610000096986725AD8D5EC0D3DC0A6135DC4740,ENTIRE HOME/APT KIRKLAND,USD,nightly
1536,8242212,1551432,Entire home/apt,"Seattle, WA, United States",112,4.5,3,1.0,1.0,125,2018-12-20 03:54:07.486033,47.603326,-122.31386499999999,0101000020E6100000FB96395D16945EC0CB694FC939CD4740,Beautiful modern retreat,USD,nightly
1537,8248970,22680126,Entire home/apt,"Seattle, WA, United States",31,5.0,6,3.0,2.0,250,2018-12-20 03:31:28.908128,47.65795,-122.398155,0101000020E61000004AEF1B5F7B995EC09C33A2B437D44740,Lovely Magnolia/Discovery Park House Sleeps Six!,USD,nightly
1538,8253456,3436665,Entire home/apt,"Seattle, WA, United States",181,4.5,4,0.0,1.0,100,2018-12-20 03:55:30.667397,47.610995,-122.343522,0101000020E610000037DDB243FC955EC080828B1535CE4740,Modern apt. In the heart of Seattle,USD,nightly
1539,8255196,21889765,Private room,"Seattle, WA, United States",17,4.5,2,2.0,2.0,65,2018-12-20 03:03:40.178048,47.693166,-122.306129,0101000020E6100000DCD6169E97935EC07D59DAA9B9D84740,A Nice clean space,USD,nightly
1540,8255615,15178583,Entire home/apt,"Seattle, WA, United States",79,5.0,2,1.0,1.0,90,2018-12-20 03:27:50.734446,47.666821999999996,-122.36293700000002,0101000020E610000089601C5C3A975EC06D205D6C5AD54740,Quiet Backyard Private Apartment,USD,nightly
1542,8273568,41827567,Private room,"Bellevue, WA, United States",142,5.0,1,1.0,1.0,36,2018-12-20 02:53:30.988357,47.634648999999996,-122.12208899999999,0101000020E6100000E38C614ED0875EC035B8AD2D3CD14740,Only 3 blocks to Microsoft is your perfect room!,USD,nightly
1543,8273948,5544855,Entire home/apt,"Seattle, WA, United States",146,5.0,2,1.0,1.0,120,2018-12-20 03:45:50.862497,47.605829,-122.28521,0101000020E6100000809F71E140925EC0F4FBFECD8BCD4740,Secluded Apartment in Leschi,USD,nightly
1544,8277075,43646399,Private room,"Bellevue, WA, United States",13,4.5,2,1.0,1.0,87,2018-12-20 03:37:50.755668,47.615390000000005,-122.143147,0101000020E610000050E1085229895EC089247A19C5CE4740,Private Room and Bathroom with Private Entrance!,USD,nightly
1545,8287435,43679182,Entire home/apt,"Kirkland, WA, United States",73,5.0,2,1.0,1.0,108,2018-12-20 02:53:55.627281,47.713969,-122.244298,0101000020E61000009B1E1494A28F5EC0CDAD105663DB4740,Private Luxury Kirkland Guest House,USD,nightly
1546,8290643,35563669,Entire home/apt,"Seattle, WA, United States",204,5.0,2,0.0,1.0,75,2018-12-20 03:27:26.198473,47.656731,-122.356574,0101000020E6100000A626C11BD2965EC07BA2EBC20FD44740,Private Fremont Studio Near it All,USD,nightly
1547,8296857,43483497,Entire home/apt,"Seattle, WA, United States",40,4.5,7,3.0,3.0,158,2018-12-20 03:15:58.637471,47.618276,-122.308622,0101000020E6100000DF347D76C0935EC06BF3FFAA23CF4740,Cap Hill Modern 3BR Townhome w/view,USD,nightly
1548,8304895,576848,Private room,"Seattle, WA, United States",8,5.0,1,1.0,1.0,120,2018-12-20 03:21:22.425761,47.636169,-122.34243899999998,0101000020E6100000FF774485EA955EC051DD5CFC6DD14740,Westlake - South Lake Union,USD,nightly
1549,8305457,13098613,Private room,"Kirkland, WA, United States",64,4.5,2,1.0,1.0,42,2018-12-20 02:54:19.743045,47.667231,-122.165523,0101000020E610000017EFC7ED978A5EC04EF04DD367D54740,Clean private room w/ full bed,USD,nightly
1550,8306501,8481644,Private room,"Seattle, WA, United States",93,5.0,2,1.0,1.0,58,2018-12-20 03:28:51.477011,47.658653,-122.36081499999999,0101000020E6100000003ACC9717975EC0C634D3BD4ED44740,Charming Room in Hip Fremont,USD,nightly
1551,8307502,43798906,Entire home/apt,"Seattle, WA, United States",18,5.0,8,3.0,2.5,325,2018-12-20 04:05:09.4903,47.568301,-122.37603,0101000020E6100000271422E010985EC05DA45016BEC84740,Flawless City and Mountains Views in West Seattle,USD,nightly
1552,8308316,3792761,Entire home/apt,"Seattle, WA, United States",52,4.5,4,1.0,1.0,225,2018-12-20 03:33:16.503985,47.621864,-122.3616,0101000020E6100000F38E537424975EC0A647533D99CF4740,Queen Anne VIEWS of Puget Sound!,USD,nightly
1553,8308386,4962900,Entire home/apt,"Seattle, WA, United States",13,5.0,7,3.0,2.0,190,2018-12-20 03:36:27.268551,47.616183,-122.354206,0101000020E61000000283A44FAB965EC0F3ACA415DFCE4740,Stay Right Next to Elliot Bay!,USD,nightly
1554,8310177,43812747,Entire home/apt,"Seattle, WA, United States",9,5.0,6,3.0,1.0,369,2018-12-20 03:31:28.917401,47.665895,-122.40261299999999,0101000020E610000072FC5069C4995EC0F3C81F0C3CD54740,Seattle by the Sea,USD,nightly
1555,8310576,12590022,Entire home/apt,"Seattle, WA, United States",161,5.0,4,2.0,1.0,122,2018-12-20 03:48:52.07593,47.598893,-122.33349299999999,0101000020E61000007A1C06F357955EC0D3669C86A8CC4740,2BR Historic building in Pioneer Square Downtown,USD,nightly
1556,8311242,11610447,Entire home/apt,"Seattle, WA, United States",85,5.0,3,1.0,1.0,80,2018-12-20 03:45:04.87025,47.606927,-122.339242,0101000020E61000007FDB1324B6955EC09A07B0C8AFCD4740,Pike Place - Waterfront View,USD,nightly
1557,8326413,2316284,Private room,"Seattle, WA, United States",9,5.0,2,1.0,1.0,70,2018-12-20 04:03:13.897137,47.561838,-122.289084,0101000020E610000000732D5A80925EC035D3BD4EEAC74740,One bedroom in the heart of Seattle,USD,nightly
1558,8327124,658155,Entire home/apt,"Seattle, WA, United States",79,5.0,10,5.0,4.0,220,2018-12-20 03:13:54.157481,47.668686,-122.31946599999999,0101000020E6100000C68B852172945EC083A5BA8097D54740,Ideal for Family Reunions/Getaways,USD,nightly
1559,8340841,43963978,Entire home/apt,"Seattle, WA, United States",27,5.0,2,1.0,1.0,150,2018-12-20 03:23:28.233335,47.625481,-122.317116,0101000020E61000007442E8A04B945EC07BA2EBC20FD04740,Furnished 1 Bedroom Apartment near Broadway,USD,nightly
1560,8372038,41209589,Entire home/apt,"Seattle, WA, United States",298,4.5,7,2.0,1.0,100,2018-12-20 04:01:16.379322,47.605429,-122.331364,0101000020E610000097C4591135955EC066868DB27ECD4740,Large 2BD Apartment Right Downtown!,USD,nightly
1561,8372568,12009714,Entire home/apt,"Seattle, WA, United States",118,5.0,5,2.0,1.5,60,2018-12-20 03:45:43.995542,47.59955,-122.30920400000001,0101000020E6100000B6F292FFC9935EC08D28ED0DBECC4740,Modern 2BR/1.5B Downtown Townhouse,USD,nightly
1562,8373664,23792018,Entire home/apt,"Seattle, WA, United States",57,5.0,4,1.0,1.0,109,2018-12-20 03:26:19.118959,47.628643,-122.347191,0101000020E6100000CB9D996038965EC0FEEDB25F77D04740,Bright and Sunny  1 bedroom Apt.,USD,nightly
1563,8374102,23792018,Entire home/apt,"Seattle, WA, United States",35,4.5,4,1.0,1.0,139,2018-12-20 03:21:20.545995,47.628643,-122.347191,0101000020E6100000CB9D996038965EC0FEEDB25F77D04740,Spacious & Clean 1 bedroom Apt.,USD,nightly
1564,8385444,44186779,Entire home/apt,"Seattle, WA, United States",307,5.0,5,1.0,1.0,76,2018-12-20 03:00:10.913237,47.693102,-122.308631,0101000020E610000009E23C9CC0935EC06765FB90B7D84740,The Haven in Maple Leaf A,USD,nightly
1565,8387068,34779932,Entire home/apt,"Seattle, WA, United States",7,5.0,4,1.0,1.0,149,2018-12-20 03:16:13.547419,47.637134,-122.276798,0101000020E61000004966F50EB7915EC0B8955E9B8DD14740,Swanky 1 bdrm near Beach & Dining,USD,nightly
1566,8402434,20565615,Entire home/apt,"Seattle, WA, United States",2,,7,3.0,2.5,299,2018-12-20 03:08:29.232673,47.674558000000005,-122.360118,0101000020E6100000DC2C5E2C0C975EC0A9A0A2EA57D64740,West View Near Woodland Park Zoo,USD,nightly
1567,8404265,8203540,Entire home/apt,"Seattle, WA, United States",22,5.0,4,1.0,1.0,77,2018-12-20 04:11:01.480351,47.518201,-122.378194,0101000020E6100000C7629B5434985EC093E00D6954C24740,Luxury Farmhouse Oasis,USD,nightly
1568,8409750,32522941,Entire home/apt,"Seattle, WA, United States",165,5.0,6,2.0,1.0,139,2018-12-20 03:58:30.114413,47.614323999999996,-122.348339,0101000020E6100000F73AA92F4B965EC0EF92382BA2CE4740,"2BR VIEW! 98% Walk Score, FREE pkg, pool, hot tub!",USD,nightly
1569,8409926,26967583,Private room,"Seattle, WA, United States",158,4.5,2,1.0,1.0,20,2018-12-20 02:51:59.122527,47.54552,-122.26988600000001,0101000020E61000007DE9EDCF45915EC02FA86F99D3C54740,"The Family Room, 12 min drive to downtown",USD,nightly
1570,8409941,26967583,Private room,"Seattle, WA, United States",176,4.5,2,1.0,1.0,20,2018-12-20 02:51:53.806173,47.543614,-122.26783400000001,0101000020E610000070B0373124915EC0E9D2BF2495C54740,"Bird's Nest Room, 12 min drive to downtown",USD,nightly
1571,8409949,26967583,Private room,"Seattle, WA, United States",178,4.5,2,1.0,1.0,20,2018-12-20 02:51:53.793026,47.544366,-122.268519,0101000020E6100000B2D6506A2F915EC0F486FBC8ADC54740,"The Grand Palace Room, 12 min drive to downtown",USD,nightly
1572,8409975,26967583,Private room,"Seattle, WA, United States",200,4.5,2,1.0,1.0,20,2018-12-20 02:51:54.886213,47.545156,-122.26993999999999,0101000020E610000077F86BB246915EC0ED9BFBABC7C54740,"The Carousel Room, 12 min drive to downtown",USD,nightly
1573,8410028,3464503,Entire home/apt,"Seattle, WA, United States",97,5.0,4,1.0,1.0,90,2018-12-20 03:50:33.231939,47.612587,-122.32963899999999,0101000020E61000001D1F2DCE18955EC0357A354069CE4740,Downtown 1BD/1BA. Walk Everywhere!,USD,nightly
1574,8411477,44224378,Private room,"Bellevue, WA, United States",35,5.0,2,1.0,1.0,50,2018-12-20 02:57:32.513188,47.62061,-122.118827,0101000020E61000006FB88FDC9A875EC008C9022670CF4740,Private room in Bellevue,USD,nightly
1575,8411627,20731,Private room,"Seattle, WA, United States",96,5.0,2,1.0,1.5,46,2018-12-20 03:01:19.484767,47.700555,-122.344568,0101000020E6100000E1CFF0660D965EC04F0647C9ABD94740,1BR 1BA In New Townhome Room #1,USD,nightly
1576,8411663,20731,Private room,"Seattle, WA, United States",64,4.5,3,1.0,1.5,45,2018-12-20 03:01:32.173996,47.698496,-122.34604399999999,0101000020E610000088BEBB9525965EC08331225168D94740,"New 1b1b Smart Townhome, Greenwood Room #2",USD,nightly
1577,8418650,44340751,Entire home/apt,"Seattle, WA, United States",140,5.0,4,2.0,1.0,85,2018-12-20 03:12:38.387948,47.652542,-122.338769,0101000020E610000083F92B64AE955EC01AA20A7F86D34740,Private duplex unit in Wallingford,USD,nightly
1578,8424532,658155,Entire home/apt,"Seattle, WA, United States",86,5.0,12,5.0,3.5,280,2018-12-20 03:46:14.701367,47.605331,-122.29211399999998,0101000020E61000000A2DEBFEB1925EC0A320787C7BCD4740,Ideal Home for Small Reunions,USD,nightly
1579,8424903,27331206,Entire home/apt,"Bellevue, WA, United States",100,5.0,4,2.0,1.0,99,2018-12-20 02:53:51.106145,47.618728999999995,-122.208118,0101000020E61000005FED28CE518D5EC01C0B0A8332CF4740,The Heart of Downtown Bellevue,USD,nightly
1580,8425013,658155,Entire home/apt,"Seattle, WA, United States",93,5.0,10,5.0,3.5,220,2018-12-20 03:46:12.182371,47.615390999999995,-122.288895,0101000020E6100000963E74417D925EC05AA0DD21C5CE4740,Madrona Family Home,USD,nightly
1581,8426749,11279708,Entire home/apt,"Seattle, WA, United States",89,4.5,7,2.0,1.0,111,2018-12-20 03:02:25.804975,47.709015,-122.33706299999999,0101000020E6100000446CB07092955EC0CDAFE600C1DA4740,"2 bedrooms w/5beds, main floor home;15min downtown",USD,nightly
1582,8426827,1212520,Entire home/apt,"Seattle, WA, United States",105,5.0,4,1.0,1.0,99,2018-12-20 03:05:55.260952,47.683044,-122.37638899999999,0101000020E6100000BF64E3C116985EC051DD5CFC6DD74740,Amazing Ballard - 85 Walk Score!,USD,nightly
1583,8431178,2028319,Entire home/apt,"Seattle, WA, United States",11,5.0,7,3.0,2.0,300,2018-12-20 04:12:50.536752,47.516242999999996,-122.3846,0101000020E6100000AA8251499D985EC0FCE4284014C24740,Beautiful view home in West Seattle,USD,nightly
1584,8431453,42870395,Private room,"Seattle, WA, United States",75,5.0,2,1.0,1.0,70,2018-12-20 03:09:01.866179,47.670365999999994,-122.381196,0101000020E61000006D57E88365985EC0D82C978DCED54740,"bedroom in  Ballard, New Townhouse",USD,nightly
1585,8431932,20922840,Entire home/apt,"Seattle, WA, United States",179,4.5,4,1.0,1.0,70,2018-12-20 03:49:25.126409,47.600027000000004,-122.32573000000001,0101000020E6100000DE54A4C2D8945EC0C6DB4AAFCDCC4740,"Cozy 1-bdrm near Amtrak, light rail, street car",USD,nightly
1586,8439834,35390978,Entire home/apt,"Seattle, WA, United States",103,5.0,2,1.0,1.0,119,2018-12-20 03:29:40.633726,47.652451,-122.36696200000002,0101000020E6100000FC372F4E7C975EC00A9FAD8383D34740,1 Bed. Garden Apt. in N. Queen Anne,USD,nightly
1587,8441477,42640004,Entire home/apt,"Seattle, WA, United States",70,5.0,8,3.0,2.0,400,2018-12-20 03:08:29.221034,47.677739,-122.356711,0101000020E6100000E7C75F5AD4965EC0A41CCC26C0D64740,Phinney Ridge Bungalow,USD,nightly
1588,8446541,11279708,Private room,"Seattle, WA, United States",67,4.5,4,1.0,1.0,44,2018-12-20 03:00:10.91883,47.706899,-122.337428,0101000020E61000004D309C6B98955EC09D499BAA7BDA4740,1 bedroom & living room 4+ guests; 15 min downtown,USD,nightly
1589,8446689,23709757,Entire home/apt,"Seattle, WA, United States",24,4.5,2,1.0,1.0,250,2018-12-20 04:02:39.428775,47.600688,-122.334694,0101000020E6100000B70A62A06B955EC0C18C2958E3CC4740,Penthouse with Wrap Around Deck,USD,nightly
1590,8474584,394231,Entire home/apt,"Seattle, WA, United States",24,4.5,2,1.0,1.0,75,2018-12-20 03:02:25.791505,47.704467,-122.34536499999999,0101000020E6100000B70BCD751A965EC03D0E83F92BDA4740,"Entire Place with parking on E line, 203",USD,nightly
1591,8486896,806262,Private room,"Seattle, WA, United States",15,5.0,2,1.0,1.0,57,2018-12-20 03:41:26.283205,47.539588,-122.266428,0101000020E610000047AF06280D915EC033A8363811C54740,Seattle Home of the Future,USD,nightly
1592,8503556,34923136,Entire home/apt,"Seattle, WA, United States",22,4.5,5,2.0,1.0,82,2018-12-20 04:04:56.348515,47.563712,-122.381327,0101000020E61000003C855CA967985EC06F2EFEB627C84740,picture perfect craftsman bungalow,USD,nightly
1593,8505940,30804330,Private room,"Seattle, WA, United States",156,5.0,2,1.0,2.0,45,2018-12-20 03:10:05.059124,47.636394,-122.302401,0101000020E6100000C651B9895A935EC071AFCC5B75D14740,Cozy room near UW,USD,nightly
1594,8507062,30804330,Private room,"Seattle, WA, United States",175,5.0,2,1.0,2.0,45,2018-12-20 02:52:53.740554,47.637131,-122.302714,0101000020E6100000A5828AAA5F935EC0462234828DD14740,Pleasant room near UW,USD,nightly
1595,8515408,3502513,Entire home/apt,"Seattle, WA, United States",64,5.0,2,0.0,1.0,110,2018-12-20 03:32:42.997157,47.638034999999995,-122.36091,0101000020E610000029B3412619975EC0085A8121ABD14740,Top of Queen Anne Hill studio.,USD,nightly
1596,8517235,44846373,Entire home/apt,"Seattle, WA, United States",17,5.0,2,1.0,1.0,245,2018-12-20 04:00:31.096274,47.611711,-122.347532,0101000020E61000001094DBF63D965EC03ECDC98B4CCE4740,Heart of Seattle,USD,nightly
1597,8524349,1212520,Entire home/apt,"Seattle, WA, United States",109,5.0,3,1.0,1.0,80,2018-12-20 03:05:47.420234,47.683044,-122.376427,0101000020E61000003695456117985EC051DD5CFC6DD74740,Ballard studio - 85 Walk Score!,USD,nightly
1598,8533375,42146727,Entire home/apt,"Seattle, WA, United States",155,5.0,2,1.0,1.0,75,2018-12-20 03:12:34.295841,47.663323999999996,-122.32575600000001,0101000020E6100000739EB12FD9945EC0725303CDE7D44740,Sunlit 1-Bedroom apartment,USD,nightly
1599,8536441,25138851,Entire home/apt,"Seattle, WA, United States",75,5.0,4,1.0,1.0,85,2018-12-20 03:04:19.28071,47.673358,-122.327325,0101000020E6100000728A8EE4F2945EC0FF3F4E9830D64740,Sunny Apartment Retreat,USD,nightly
1600,8537962,6755549,Private room,"Kirkland, WA, United States",98,5.0,2,1.0,1.0,50,2018-12-20 02:53:17.882899,47.679144,-122.19006999999999,0101000020E6100000D97C5C1B2A8C5EC027A3CA30EED64740,Kirkland MasterBed; walk to Goog,USD,nightly
1601,8538420,43798906,Entire home/apt,"Seattle, WA, United States",24,5.0,4,1.0,1.0,175,2018-12-20 04:05:08.532075,47.573059,-122.374399,0101000020E6100000ED293927F6975EC0D8D64FFF59C94740,Spectacular City View apartment,USD,nightly
1602,8570726,45107493,Entire home/apt,"Seattle, WA, United States",50,5.0,10,5.0,3.5,500,2018-12-20 03:15:17.596893,47.645569,-122.34817,0101000020E6100000B1DCD26A48965EC0DD274701A2D24740,Gorgeous House On Private Marina,USD,nightly
1603,8575663,36057637,Private room,"Seattle, WA, United States",3,5.0,2,1.0,1.0,139,2018-12-20 03:26:22.434747,47.627701,-122.34490100000001,0101000020E6100000E4D6A4DB12965EC05055A18158D04740,Masterbed/bath suite with a view,USD,nightly
