Date,Route,Attempted,Succeeded,Success Percentage
7/15/2014,Disappointment Cleaver,6,0,0
7/15/2014,Disappointment Cleaver,12,8,0.666666667
7/15/2014,Disappointment Cleaver,1,0,0
7/15/2014,Emmons-Winthrop,3,0,0
7/15/2014,Disappointment Cleaver,1,0,0
7/15/2014,Emmons-Winthrop,3,3,1
7/15/2014,Disappointment Cleaver,3,3,1
7/15/2014,Emmons-Winthrop,11,5,0.454545455
7/15/2014,Disappointment Cleaver,12,7,0.583333333
7/15/2014,Disappointment Cleaver,12,9,0.75
7/15/2014,Disappointment Cleaver,2,0,0
7/14/2014,Emmons-Winthrop,12,11,0.916666667
7/14/2014,Disappointment Cleaver,4,4,1
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Disappointment Cleaver,4,4,1
7/14/2014,Disappointment Cleaver,4,0,0
7/14/2014,Disappointment Cleaver,5,5,1
7/14/2014,Disappointment Cleaver,2,0,0
7/14/2014,Kautz Glacier,4,4,1
7/14/2014,Emmons-Winthrop,2,2,1
7/14/2014,Fuhrer's Finger,2,2,1
7/14/2014,Disappointment Cleaver,2,2,1
7/14/2014,Disappointment Cleaver,12,9,0.75
7/14/2014,Disappointment Cleaver,6,6,1
7/14/2014,Disappointment Cleaver,12,10,0.833333333
7/14/2014,Emmons-Winthrop,12,7,0.583333333
7/14/2014,Kautz Glacier,6,6,1
7/14/2014,Emmons-Winthrop,6,6,1
7/14/2014,Disappointment Cleaver,12,8,0.666666667
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Emmons-Winthrop,4,4,1
7/14/2014,Disappointment Cleaver,1,0,0
7/14/2014,Disappointment Cleaver,4,3,0.75
7/14/2014,Disappointment Cleaver,3,3,1
7/14/2014,Disappointment Cleaver,12,9,0.75
7/13/2014,Disappointment Cleaver,2,2,1
7/13/2014,Emmons-Winthrop,2,2,1
7/13/2014,Kautz Glacier,9,9,1
7/13/2014,Disappointment Cleaver,12,11,0.916666667
7/13/2014,Disappointment Cleaver,2,2,1
7/13/2014,Kautz Cleaver,3,0,0
7/13/2014,Emmons-Winthrop,3,3,1
7/13/2014,Emmons-Winthrop,2,2,1
7/13/2014,Disappointment Cleaver,7,7,1
7/13/2014,Disappointment Cleaver,5,5,1
7/13/2014,Disappointment Cleaver,4,0,0
7/13/2014,Disappointment Cleaver,3,3,1
7/13/2014,Emmons-Winthrop,12,10,0.833333333
7/13/2014,Kautz Glacier,6,6,1
7/13/2014,Disappointment Cleaver,11,11,1
7/13/2014,Emmons-Winthrop,3,3,1
7/13/2014,Disappointment Cleaver,3,3,1
7/13/2014,Disappointment Cleaver,4,4,1
7/12/2014,Unknown,4,4,1
7/12/2014,Disappointment Cleaver,7,6,0.857142857
7/12/2014,Little Tahoma,3,3,1
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Disappointment Cleaver,4,4,1
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,glacier only - no summit attempt,2,0,0
7/12/2014,Disappointment Cleaver,3,0,0
7/12/2014,Disappointment Cleaver,4,2,0.5
7/12/2014,Little Tahoma,10,8,0.8
7/12/2014,Disappointment Cleaver,2,0,0
7/12/2014,Disappointment Cleaver,4,4,1
7/12/2014,glacier only - no summit attempt,2,0,0
7/12/2014,Kautz Glacier,3,3,1
7/12/2014,Kautz Glacier,6,6,1
7/12/2014,Disappointment Cleaver,12,11,0.916666667
7/12/2014,Emmons-Winthrop,8,0,0
7/12/2014,Emmons-Winthrop,2,0,0
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Emmons-Winthrop,3,3,1
7/12/2014,Emmons-Winthrop,3,2,0.666666667
7/12/2014,Disappointment Cleaver,12,7,0.583333333
7/12/2014,Disappointment Cleaver,3,3,1
7/12/2014,Ptarmigan RIngraham Directge,3,3,1
7/12/2014,Disappointment Cleaver,12,9,0.75
7/12/2014,Kautz Glacier,4,4,1
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Edmonds HW,2,0,0
7/12/2014,Emmons-Winthrop,11,11,1
7/12/2014,Disappointment Cleaver,12,9,0.75
7/12/2014,Kautz Glacier,2,0,0
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Disappointment Cleaver,3,3,1
7/12/2014,Kautz Glacier,2,0,0
7/12/2014,Emmons-Winthrop,3,3,1
7/12/2014,Disappointment Cleaver,2,2,1
7/12/2014,Emmons-Winthrop,2,0,0
7/12/2014,Emmons-Winthrop,3,3,1
7/12/2014,Disappointment Cleaver,2,0,0
7/11/2014,glacier only - no summit attempt,3,0,0
7/11/2014,Emmons-Winthrop,2,2,1
7/11/2014,Emmons-Winthrop,4,4,1
7/11/2014,Emmons-Winthrop,3,0,0
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Emmons-Winthrop,2,2,1
7/11/2014,Emmons-Winthrop,2,0,0
7/11/2014,Disappointment Cleaver,3,3,1
7/11/2014,Emmons-Winthrop,6,6,1
7/11/2014,Ptarmigan RIngraham Directge,3,3,1
7/11/2014,Disappointment Cleaver,2,2,1
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Disappointment Cleaver,3,1,0.333333333
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Disappointment Cleaver,2,2,1
7/11/2014,Disappointment Cleaver,4,3,0.75
7/11/2014,Kautz Glacier,2,2,1
7/11/2014,Disappointment Cleaver,7,7,1
7/11/2014,Disappointment Cleaver,4,4,1
7/11/2014,Disappointment Cleaver,2,2,1
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Emmons-Winthrop,1,1,1
7/11/2014,Emmons-Winthrop,3,1,0.333333333
7/11/2014,Emmons-Winthrop,5,4,0.8
7/11/2014,Fuhrer's Finger,12,12,1
7/11/2014,Emmons-Winthrop,2,2,1
7/11/2014,Emmons-Winthrop,2,2,1
7/11/2014,Kautz Glacier,11,12,1.090909091
7/11/2014,Emmons-Winthrop,3,3,1
7/11/2014,Disappointment Cleaver,2,2,1
7/11/2014,Disappointment Cleaver,12,12,1
7/11/2014,Disappointment Cleaver,3,3,1
7/11/2014,Disappointment Cleaver,3,3,1
7/11/2014,Emmons-Winthrop,8,0,0
7/11/2014,Emmons-Winthrop,2,2,1
7/11/2014,Disappointment Cleaver,2,2,1
7/11/2014,Emmons-Winthrop,8,0,0
7/11/2014,Disappointment Cleaver,4,0,0
7/11/2014,Disappointment Cleaver,2,0,0
7/11/2014,Emmons-Winthrop,1,0,0
7/11/2014,Emmons-Winthrop,1,0,0
7/11/2014,Disappointment Cleaver,7,0,0
7/11/2014,Emmons-Winthrop,6,6,1
7/11/2014,Emmons-Winthrop,5,0,0
7/11/2014,glacier only - no summit attempt,3,0,0
7/11/2014,Disappointment Cleaver,4,4,1
7/11/2014,Disappointment Cleaver,12,10,0.833333333
7/11/2014,Disappointment Cleaver,3,3,1
7/11/2014,Disappointment Cleaver,12,9,0.75
7/11/2014,Disappointment Cleaver,2,2,1
7/10/2014,Disappointment Cleaver,12,11,0.916666667
7/10/2014,Disappointment Cleaver,2,0,0
7/10/2014,Emmons-Winthrop,3,3,1
7/10/2014,Little Tahoma,3,3,1
7/10/2014,Disappointment Cleaver,11,11,1
7/10/2014,Disappointment Cleaver,4,2,0.5
7/10/2014,Disappointment Cleaver,1,0,0
7/10/2014,Emmons-Winthrop,2,0,0
7/10/2014,Disappointment Cleaver,4,4,1
7/10/2014,Liberty RIngraham Directge,2,2,1
7/10/2014,Disappointment Cleaver,4,4,1
7/10/2014,Emmons-Winthrop,12,12,1
7/10/2014,Fuhrer's Finger,4,0,0
7/10/2014,Disappointment Cleaver,2,1,0.5
7/10/2014,Disappointment Cleaver,5,5,1
7/10/2014,Disappointment Cleaver,5,5,1
7/10/2014,Disappointment Cleaver,3,0,0
7/10/2014,Disappointment Cleaver,3,4,1.333333333
7/9/2014,Disappointment Cleaver,12,10,0.833333333
7/9/2014,Disappointment Cleaver,12,11,0.916666667
7/9/2014,Disappointment Cleaver,3,3,1
7/9/2014,Disappointment Cleaver,2,2,1
7/9/2014,Disappointment Cleaver,4,3,0.75
7/9/2014,Disappointment Cleaver,2,2,1
7/9/2014,Disappointment Cleaver,12,12,1
7/9/2014,Disappointment Cleaver,2,0,0
7/9/2014,Disappointment Cleaver,1,0,0
7/9/2014,Emmons-Winthrop,7,7,1
7/9/2014,Emmons-Winthrop,9,9,1
7/9/2014,Disappointment Cleaver,2,0,0
7/9/2014,Disappointment Cleaver,7,6,0.857142857
7/9/2014,Disappointment Cleaver,2,0,0
7/9/2014,Disappointment Cleaver,2,2,1
7/8/2014,Disappointment Cleaver,3,0,0
7/8/2014,Emmons-Winthrop,12,10,0.833333333
7/8/2014,Disappointment Cleaver,12,10,0.833333333
7/8/2014,Emmons-Winthrop,4,3,0.75
7/8/2014,Liberty RIngraham Directge,2,0,0
7/8/2014,Disappointment Cleaver,12,9,0.75
7/8/2014,Disappointment Cleaver,5,5,1
7/8/2014,Emmons-Winthrop,2,2,1
7/8/2014,Disappointment Cleaver,2,0,0
7/8/2014,Success Cleaver,2,0,0
7/8/2014,Emmons-Winthrop,2,2,1
7/8/2014,Disappointment Cleaver,4,4,1
7/8/2014,Disappointment Cleaver,2,0,0
7/8/2014,Little Tahoma,6,6,1
7/8/2014,Kautz Glacier,12,12,1
7/8/2014,Disappointment Cleaver,7,7,1
7/8/2014,Disappointment Cleaver,2,2,1
7/8/2014,Disappointment Cleaver,4,3,0.75
7/8/2014,Emmons-Winthrop,3,3,1
7/7/2014,Emmons-Winthrop,2,2,1
7/7/2014,Disappointment Cleaver,6,3,0.5
7/7/2014,Kautz Glacier,2,2,1
7/7/2014,Disappointment Cleaver,2,0,0
7/7/2014,Disappointment Cleaver,4,0,0
7/7/2014,Disappointment Cleaver,11,9,0.818181818
7/7/2014,Disappointment Cleaver,4,4,1
7/7/2014,Fuhrer's Finger,5,5,1
7/7/2014,Little Tahoma,2,0,0
7/7/2014,Emmons-Winthrop,5,5,1
7/7/2014,Disappointment Cleaver,3,3,1
7/7/2014,Emmons-Winthrop,6,6,1
7/7/2014,Disappointment Cleaver,3,3,1
7/7/2014,Emmons-Winthrop,3,3,1
7/7/2014,Disappointment Cleaver,5,5,1
7/7/2014,Emmons-Winthrop,3,3,1
7/7/2014,Disappointment Cleaver,3,3,1
7/7/2014,Emmons-Winthrop,6,6,1
7/7/2014,Kautz Glacier,2,0,0
7/7/2014,Disappointment Cleaver,11,9,0.818181818
7/7/2014,Disappointment Cleaver,4,2,0.5
7/7/2014,Disappointment Cleaver,3,3,1
7/7/2014,Disappointment Cleaver,12,9,0.75
7/7/2014,Disappointment Cleaver,11,9,0.818181818
7/7/2014,Disappointment Cleaver,2,2,1
7/7/2014,Disappointment Cleaver,10,9,0.9
7/7/2014,Disappointment Cleaver,2,0,0
7/7/2014,Disappointment Cleaver,2,2,1
7/6/2014,Emmons-Winthrop,12,12,1
7/6/2014,Disappointment Cleaver,3,0,0
7/6/2014,Emmons-Winthrop,6,5,0.833333333
7/6/2014,Disappointment Cleaver,2,2,1
7/6/2014,Emmons-Winthrop,2,2,1
7/6/2014,Disappointment Cleaver,5,5,1
7/6/2014,Disappointment Cleaver,3,3,1
7/6/2014,Disappointment Cleaver,4,4,1
7/6/2014,Emmons-Winthrop,6,6,1
7/6/2014,Disappointment Cleaver,6,5,0.833333333
7/6/2014,Emmons-Winthrop,2,0,0
7/6/2014,Disappointment Cleaver,5,4,0.8
7/6/2014,Emmons-Winthrop,4,4,1
7/6/2014,Disappointment Cleaver,2,2,1
7/6/2014,Kautz Glacier,12,11,0.916666667
7/6/2014,glacier only - no summit attempt,5,0,0
7/6/2014,Emmons-Winthrop,3,0,0
7/6/2014,Kautz Glacier,2,0,0
7/6/2014,Emmons-Winthrop,1,0,0
7/6/2014,Emmons-Winthrop,3,3,1
7/6/2014,Disappointment Cleaver,3,0,0
7/6/2014,Disappointment Cleaver,2,0,0
7/6/2014,Disappointment Cleaver,2,2,1
7/6/2014,Disappointment Cleaver,3,3,1
7/6/2014,Disappointment Cleaver,4,4,1
7/6/2014,Disappointment Cleaver,12,12,1
7/6/2014,Disappointment Cleaver,3,3,1
7/6/2014,Emmons-Winthrop,2,2,1
7/6/2014,Emmons-Winthrop,2,2,1
7/6/2014,Disappointment Cleaver,3,3,1
7/6/2014,glacier only - no summit attempt,1,0,0
7/6/2014,Disappointment Cleaver,2,2,1
7/6/2014,Kautz Glacier,3,3,1
7/6/2014,Disappointment Cleaver,12,9,0.75
7/6/2014,Disappointment Cleaver,4,4,1
7/5/2014,Disappointment Cleaver,3,3,1
7/5/2014,Disappointment Cleaver,3,3,1
7/5/2014,Disappointment Cleaver,3,0,0
7/5/2014,Emmons-Winthrop,8,8,1
7/5/2014,Little Tahoma,4,4,1
7/5/2014,glacier only - no summit attempt,3,0,0
7/5/2014,Disappointment Cleaver,10,10,1
7/5/2014,Disappointment Cleaver,12,12,1
7/5/2014,Disappointment Cleaver,2,0,0
7/5/2014,Disappointment Cleaver,3,3,1
7/5/2014,Disappointment Cleaver,2,0,0
7/5/2014,Kautz Glacier,2,0,0
7/5/2014,Disappointment Cleaver,3,3,1
7/5/2014,Little Tahoma,5,5,1
7/5/2014,Emmons-Winthrop,2,2,1
7/5/2014,Disappointment Cleaver,4,0,0
7/5/2014,Emmons-Winthrop,2,0,0
7/5/2014,Kautz Glacier,2,0,0
7/5/2014,Disappointment Cleaver,12,6,0.5
7/5/2014,Disappointment Cleaver,2,0,0
7/5/2014,Disappointment Cleaver,4,4,1
7/4/2014,Disappointment Cleaver,8,7,0.875
7/4/2014,Emmons-Winthrop,5,0,0
7/4/2014,Little Tahoma,2,0,0
7/4/2014,Kautz Glacier,3,3,1
7/4/2014,Disappointment Cleaver,12,0,0
7/4/2014,Disappointment Cleaver,4,0,0
7/4/2014,Disappointment Cleaver,8,3,0.375
7/4/2014,Disappointment Cleaver,8,7,0.875
7/4/2014,Disappointment Cleaver,3,3,1
7/4/2014,Disappointment Cleaver,12,10,0.833333333
7/4/2014,Disappointment Cleaver,2,0,0
7/4/2014,glacier only - no summit attempt,1,0,0
7/4/2014,Emmons-Winthrop,4,4,1
7/4/2014,Ptarmigan RIngraham Directge,2,0,0
7/4/2014,Liberty RIngraham Directge,2,2,1
7/4/2014,Disappointment Cleaver,4,4,1
7/4/2014,Disappointment Cleaver,2,2,1
7/4/2014,Disappointment Cleaver,2,0,0
7/4/2014,Disappointment Cleaver,3,2,0.666666667
7/4/2014,Disappointment Cleaver,1,0,0
7/4/2014,Kautz Glacier,2,2,1
7/4/2014,Kautz Glacier,6,0,0
7/4/2014,Disappointment Cleaver,4,0,0
7/4/2014,Emmons-Winthrop,3,3,1
7/4/2014,Disappointment Cleaver,5,4,0.8
7/4/2014,Disappointment Cleaver,2,2,1
7/4/2014,glacier only - no summit attempt,2,0,0
7/4/2014,Disappointment Cleaver,2,2,1
7/4/2014,Disappointment Cleaver,3,0,0
7/4/2014,Emmons-Winthrop,4,4,1
7/4/2014,Kautz Glacier,5,0,0
7/4/2014,Emmons-Winthrop,7,7,1
7/4/2014,Disappointment Cleaver,3,3,1
7/4/2014,Liberty RIngraham Directge,2,2,1
7/4/2014,Disappointment Cleaver,2,2,1
7/4/2014,Disappointment Cleaver,4,0,0
7/4/2014,Liberty RIngraham Directge,2,2,1
7/4/2014,Disappointment Cleaver,11,7,0.636363636
7/4/2014,Tahoma Glacier,2,2,1
7/4/2014,Emmons-Winthrop,2,2,1
7/4/2014,Emmons-Winthrop,4,3,0.75
7/4/2014,Little Tahoma,4,4,1
7/3/2014,Emmons-Winthrop,11,11,1
7/3/2014,Emmons-Winthrop,11,11,1
7/3/2014,Disappointment Cleaver,6,0,0
7/3/2014,Disappointment Cleaver,3,3,1
7/3/2014,Disappointment Cleaver,3,3,1
7/3/2014,Disappointment Cleaver,3,3,1
7/3/2014,Disappointment Cleaver,2,0,0
7/3/2014,Disappointment Cleaver,2,0,0
7/3/2014,Disappointment Cleaver,4,4,1
7/3/2014,Disappointment Cleaver,4,3,0.75
7/3/2014,Disappointment Cleaver,2,0,0
7/3/2014,Kautz Glacier,3,3,1
7/3/2014,Disappointment Cleaver,3,3,1
7/3/2014,Emmons-Winthrop,4,4,1
7/3/2014,Disappointment Cleaver,8,4,0.5
7/3/2014,Emmons-Winthrop,10,4,0.4
7/3/2014,Disappointment Cleaver,4,0,0
7/3/2014,Disappointment Cleaver,2,2,1
7/3/2014,Emmons-Winthrop,7,6,0.857142857
7/3/2014,Liberty RIngraham Directge,2,2,1
7/3/2014,Disappointment Cleaver,3,3,1
7/3/2014,Disappointment Cleaver,8,0,0
7/3/2014,Disappointment Cleaver,12,9,0.75
7/3/2014,Disappointment Cleaver,12,10,0.833333333
7/3/2014,Fuhrer's Finger,3,0,0
7/3/2014,Disappointment Cleaver,1,2,2
7/3/2014,Emmons-Winthrop,11,0,0
7/3/2014,Disappointment Cleaver,4,2,0.5
7/3/2014,Disappointment Cleaver,5,5,1
7/3/2014,Kautz Glacier,2,2,1
7/3/2014,Emmons-Winthrop,7,6,0.857142857
7/3/2014,Disappointment Cleaver,6,0,0
7/3/2014,Kautz Glacier,8,0,0
7/3/2014,Emmons-Winthrop,2,0,0
7/2/2014,Emmons-Winthrop,4,0,0
7/2/2014,Emmons-Winthrop,7,7,1
7/2/2014,Emmons-Winthrop,2,2,1
7/2/2014,Tahoma Glacier,2,0,0
7/2/2014,Disappointment Cleaver,2,2,1
7/2/2014,Disappointment Cleaver,4,0,0
7/2/2014,Disappointment Cleaver,6,4,0.666666667
7/2/2014,Fuhrer's Finger,6,6,1
7/2/2014,Emmons-Winthrop,12,11,0.916666667
7/2/2014,Disappointment Cleaver,1,1,1
7/2/2014,Disappointment Cleaver,12,12,1
7/2/2014,Disappointment Cleaver,11,8,0.727272727
7/1/2014,Kautz Glacier,12,10,0.833333333
7/1/2014,Emmons-Winthrop,2,2,1
7/1/2014,Emmons-Winthrop,3,0,0
7/1/2014,Disappointment Cleaver,2,2,1
7/1/2014,Emmons-Winthrop,3,0,0
7/1/2014,Disappointment Cleaver,4,2,0.5
7/1/2014,Disappointment Cleaver,2,2,1
7/1/2014,Disappointment Cleaver,2,2,1
7/1/2014,Little Tahoma,2,0,0
7/1/2014,Disappointment Cleaver,12,6,0.5
7/1/2014,Emmons-Winthrop,11,0,0
7/1/2014,Disappointment Cleaver,2,2,1
7/1/2014,Disappointment Cleaver,2,2,1
7/1/2014,Disappointment Cleaver,3,3,1
7/1/2014,Disappointment Cleaver,12,8,0.666666667
7/1/2014,Disappointment Cleaver,12,11,0.916666667
7/1/2014,Disappointment Cleaver,3,0,0
7/1/2014,Disappointment Cleaver,11,11,1
7/1/2014,Disappointment Cleaver,4,4,1
7/1/2014,Emmons-Winthrop,5,5,1
7/1/2014,Disappointment Cleaver,6,4,0.666666667
6/30/2014,Disappointment Cleaver,5,2,0.4
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Emmons-Winthrop,3,0,0
6/30/2014,Disappointment Cleaver,3,3,1
6/30/2014,Emmons-Winthrop,10,10,1
6/30/2014,Disappointment Cleaver,12,10,0.833333333
6/30/2014,Disappointment Cleaver,11,10,0.909090909
6/30/2014,Disappointment Cleaver,1,0,0
6/30/2014,Disappointment Cleaver,2,0,0
6/30/2014,glacier only - no summit attempt,2,0,0
6/30/2014,Disappointment Cleaver,7,6,0.857142857
6/30/2014,Emmons-Winthrop,4,0,0
6/30/2014,Liberty RIngraham Directge,2,0,0
6/30/2014,Emmons-Winthrop,3,3,1
6/30/2014,Ptarmigan RIngraham Directge,2,0,0
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Little Tahoma,7,7,1
6/30/2014,Emmons-Winthrop,4,4,1
6/30/2014,Disappointment Cleaver,2,2,1
6/30/2014,Disappointment Cleaver,2,0,0
6/29/2014,Disappointment Cleaver,2,0,0
6/29/2014,Emmons-Winthrop,12,12,1
6/29/2014,Disappointment Cleaver,4,4,1
6/29/2014,Ptarmigan RIngraham Directge,2,2,1
6/29/2014,Disappointment Cleaver,5,4,0.8
6/29/2014,Kautz Glacier,2,2,1
6/29/2014,Disappointment Cleaver,11,10,0.909090909
6/29/2014,Disappointment Cleaver,3,0,0
6/29/2014,Disappointment Cleaver,12,11,0.916666667
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Kautz Cleaver,1,0,0
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,5,0,0
6/29/2014,Disappointment Cleaver,3,3,1
6/29/2014,Liberty RIngraham Directge,2,2,1
6/29/2014,Disappointment Cleaver,9,7,0.777777778
6/29/2014,Fuhrer's Finger,2,0,0
6/29/2014,Disappointment Cleaver,5,0,0
6/29/2014,Emmons-Winthrop,3,0,0
6/29/2014,Emmons-Winthrop,6,6,1
6/29/2014,Kautz Glacier,12,12,1
6/29/2014,Emmons-Winthrop,2,0,0
6/29/2014,Disappointment Cleaver,8,8,1
6/29/2014,Disappointment Cleaver,12,5,0.416666667
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,2,1,0.5
6/29/2014,Disappointment Cleaver,12,12,1
6/29/2014,Disappointment Cleaver,2,2,1
6/29/2014,Disappointment Cleaver,10,6,0.6
6/28/2014,Disappointment Cleaver,12,8,0.666666667
6/28/2014,Emmons-Winthrop,7,0,0
6/28/2014,Emmons-Winthrop,8,8,1
6/28/2014,Kautz Glacier,5,0,0
6/28/2014,Disappointment Cleaver,6,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Disappointment Cleaver,3,2,0.666666667
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Disappointment Cleaver,3,0,0
6/28/2014,Liberty RIngraham Directge,2,0,0
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Unknown,1,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Disappointment Cleaver,1,0,0
6/28/2014,Unknown,2,0,0
6/28/2014,Disappointment Cleaver,3,3,1
6/28/2014,Emmons-Winthrop,7,7,1
6/28/2014,Disappointment Cleaver,7,0,0
6/28/2014,Disappointment Cleaver,2,0,0
6/28/2014,Emmons-Winthrop,3,3,1
6/28/2014,Disappointment Cleaver,4,0,0
6/28/2014,Disappointment Cleaver,4,3,0.75
6/28/2014,Unknown,26,0,0
6/28/2014,Disappointment Cleaver,2,2,1
6/28/2014,Unknown,2,0,0
6/27/2014,Disappointment Cleaver,12,0,0
6/27/2014,Fuhrer's Finger,6,0,0
6/27/2014,Disappointment Cleaver,12,0,0
6/27/2014,Disappointment Cleaver,10,0,0
6/27/2014,Disappointment Cleaver,5,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Emmons-Winthrop,2,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Disappointment Cleaver,2,0,0
6/27/2014,Emmons-Winthrop,5,0,0
6/27/2014,Disappointment Cleaver,11,4,0.363636364
6/27/2014,Disappointment Cleaver,3,0,0
6/27/2014,Disappointment Cleaver,3,0,0
6/27/2014,Disappointment Cleaver,3,3,1
6/27/2014,Disappointment Cleaver,2,2,1
6/26/2014,Disappointment Cleaver,11,0,0
6/26/2014,Disappointment Cleaver,12,0,0
6/26/2014,Disappointment Cleaver,12,0,0
6/26/2014,Emmons-Winthrop,12,0,0
6/26/2014,Kautz Glacier,2,2,1
6/26/2014,Disappointment Cleaver,3,0,0
6/26/2014,Kautz Glacier,2,0,0
6/26/2014,Fuhrer's Finger,6,6,1
6/26/2014,Disappointment Cleaver,6,0,0
6/26/2014,Liberty RIngraham Directge,2,2,1
6/26/2014,Unknown,2,0,0
6/26/2014,Disappointment Cleaver,8,0,0
6/26/2014,Emmons-Winthrop,3,0,0
6/26/2014,Emmons-Winthrop,3,0,0
6/25/2014,Disappointment Cleaver,12,0,0
6/25/2014,Disappointment Cleaver,12,12,1
6/25/2014,Disappointment Cleaver,12,12,1
6/25/2014,Disappointment Cleaver,3,2,0.666666667
6/25/2014,Disappointment Cleaver,6,1,0.166666667
6/25/2014,Disappointment Cleaver,12,0,0
6/25/2014,Disappointment Cleaver,12,8,0.666666667
6/25/2014,Disappointment Cleaver,5,5,1
6/25/2014,Disappointment Cleaver,3,3,1
6/25/2014,Disappointment Cleaver,2,0,0
6/25/2014,Liberty RIngraham Directge,2,0,0
6/25/2014,Disappointment Cleaver,2,0,0
6/25/2014,Disappointment Cleaver,3,0,0
6/25/2014,Disappointment Cleaver,2,2,1
6/25/2014,Unknown,3,0,0
6/25/2014,Disappointment Cleaver,2,2,1
6/24/2014,Kautz Glacier,12,10,0.833333333
6/24/2014,Disappointment Cleaver,12,12,1
6/24/2014,Disappointment Cleaver,12,9,0.75
6/24/2014,Disappointment Cleaver,6,0,0
6/24/2014,Disappointment Cleaver,4,0,0
6/24/2014,Disappointment Cleaver,3,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/24/2014,Emmons-Winthrop,2,0,0
6/24/2014,Disappointment Cleaver,2,0,0
6/24/2014,Disappointment Cleaver,2,1,0.5
6/24/2014,Disappointment Cleaver,3,0,0
6/24/2014,Disappointment Cleaver,5,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/24/2014,Disappointment Cleaver,6,2,0.333333333
6/24/2014,Unknown,2,0,0
6/24/2014,Disappointment Cleaver,2,2,1
6/23/2014,Disappointment Cleaver,12,11,0.916666667
6/23/2014,Emmons-Winthrop,11,9,0.818181818
6/23/2014,Disappointment Cleaver,12,12,1
6/23/2014,Disappointment Cleaver,11,7,0.636363636
6/23/2014,Emmons-Winthrop,12,5,0.416666667
6/23/2014,Disappointment Cleaver,12,11,0.916666667
6/23/2014,Disappointment Cleaver,3,0,0
6/23/2014,Kautz Glacier,3,0,0
6/23/2014,Kautz Glacier,6,0,0
6/23/2014,Disappointment Cleaver,8,0,0
6/23/2014,Disappointment Cleaver,8,0,0
6/23/2014,Emmons-Winthrop,5,0,0
6/23/2014,Disappointment Cleaver,3,0,0
6/23/2014,Disappointment Cleaver,2,2,1
6/23/2014,Kautz Glacier,2,0,0
6/23/2014,Disappointment Cleaver,3,3,1
6/23/2014,Disappointment Cleaver,3,3,1
6/23/2014,Disappointment Cleaver,3,2,0.666666667
6/23/2014,Disappointment Cleaver,8,7,0.875
6/23/2014,Fuhrer's Finger,2,0,0
6/22/2014,Emmons-Winthrop,11,11,1
6/22/2014,Disappointment Cleaver,12,12,1
6/22/2014,Kautz Cleaver,10,0,0
6/22/2014,Disappointment Cleaver,12,8,0.666666667
6/22/2014,Disappointment Cleaver,4,0,0
6/22/2014,Emmons-Winthrop,3,3,1
6/22/2014,Emmons-Winthrop,2,0,0
6/22/2014,Liberty RIngraham Directge,3,3,1
6/22/2014,Disappointment Cleaver,2,0,0
6/22/2014,Liberty RIngraham Directge,2,2,1
6/22/2014,Emmons-Winthrop,2,0,0
6/22/2014,Liberty RIngraham Directge,2,2,1
6/22/2014,Little Tahoma,3,3,1
6/22/2014,Disappointment Cleaver,1,0,0
6/22/2014,Disappointment Cleaver,2,2,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Disappointment Cleaver,4,4,1
6/22/2014,Disappointment Cleaver,3,3,1
6/22/2014,Kautz Cleaver,4,0,0
6/22/2014,Disappointment Cleaver,8,8,1
6/22/2014,Emmons-Winthrop,3,3,1
6/21/2014,Disappointment Cleaver,12,12,1
6/21/2014,Disappointment Cleaver,12,10,0.833333333
6/21/2014,Disappointment Cleaver,12,10,0.833333333
6/21/2014,Disappointment Cleaver,3,0,0
6/21/2014,Emmons-Winthrop,11,10,0.909090909
