StoreCode,Date,ChickenHuns,1pc,2 pc,3 pc,4 pc,8pc,8pc Meal,12 pc,12 pc Meal,16 pc,16 pc Meal,20 pc,20 pc Meal
C750036,20180903,9.625,0,32,1,0,2,3,2,1,1,0,1,1
C750036,20180904,12.625,0,36,0,0,5,4,3,2,5,0,0,0
C750036,20180905,15.875,0,41,0,0,5,0,2,0,3,0,0,0
C750036,20180906,14.625,0,36,1,0,2,2,6,2,1,0,0,2
C750036,20180907,14.875,0,44,2,0,5,4,7,2,3,1,0,1
C750036,20180908,11.5,0,25,0,0,0,2,5,3,5,3,3,3
C750036,20180909,6.625,0,40,0,0,2,1,2,1,4,1,0,0
C750036,20180910,11.5,0,41,0,0,3,2,1,0,1,0,0,0
C750036,20180911,15.625,0,50,2,0,2,3,3,3,3,0,0,0
C750036,20180912,5.25,0,42,1,0,1,2,5,2,3,0,0,1
C750036,20180913,9,0,32,0,0,3,3,6,1,0,0,1,0
C750036,20180914,10.5,0,53,1,0,3,2,1,2,7,0,0,1
C750036,20180915,12.5,0,40,0,0,1,2,5,2,3,1,0,0
C750036,20180916,13.5,0,37,0,0,2,2,6,1,1,2,0,0
C750036,20180917,6.875,0,38,2,0,3,1,7,0,4,0,0,0
C750036,20180918,18.875,0,31,0,0,1,4,7,1,2,0,0,0
C750036,20180919,9.125,0,23,0,0,1,1,3,0,3,1,0,0
C750036,20180920,15.625,0,45,0,0,1,0,3,1,2,0,1,0
C750036,20180921,4,0,53,1,0,3,2,3,0,2,0,1,0
C750036,20180922,2.5,0,39,0,0,1,4,0,2,2,1,0,0
C750036,20180923,5.875,0,32,0,0,1,0,7,0,7,0,0,0
C750036,20180924,23.625,0,32,0,0,1,2,3,0,4,0,0,0
C750036,20180925,10.875,0,49,0,0,1,1,7,1,2,2,0,0
C750036,20180926,14.75,0,50,5,0,3,2,11,0,4,2,0,0
C750036,20180927,12.625,0,45,2,0,2,1,4,1,6,1,0,0
C750036,20180928,5.625,0,44,2,0,0,0,2,0,2,1,1,0
C750036,20180929,18,0,44,4,0,3,1,6,0,4,0,0,0
C750036,20180930,14.375,0,34,2,0,4,3,6,2,2,1,3,0
C750036,20181001,4.25,0,38,7,0,0,0,4,0,6,1,0,0
C750036,20181002,13,0,33,2,0,1,0,4,1,7,0,0,0
C750036,20181003,2.875,0,47,2,0,1,2,3,1,6,0,0,0
C750036,20181004,12.625,0,50,1,0,2,2,5,0,2,0,1,0
C750036,20181005,-34.625,0,45,7,0,2,2,8,0,3,0,0,1
C750036,20181006,52.375,0,43,0,0,1,1,5,2,5,2,0,0
C750036,20181007,10,0,45,1,0,5,1,2,1,4,0,0,0
C750036,20181008,10,0,35,1,0,3,1,3,2,1,1,0,0
C750036,20181009,10.375,0,29,2,0,3,0,4,3,1,0,0,0
C750036,20181010,11.75,0,33,1,0,1,0,7,2,7,0,0,2
C750036,20181011,15,0,42,4,0,2,0,5,0,2,2,0,0
C750036,20181012,12.5,0,45,4,0,2,1,3,1,1,0,0,1
C750036,20181013,8.625,0,52,4,0,2,3,7,0,4,1,1,0
C750036,20181014,15.875,0,39,0,0,1,0,1,2,3,1,0,0
C750036,20181015,17.125,17,60,3,0,1,5,2,0,2,0,1,0
C750036,20181016,11.625,20,43,2,0,1,0,4,1,1,0,2,0
C750036,20181017,13.625,19,33,0,0,9,0,6,1,2,0,0,0
C750036,20181018,17.125,22,48,4,0,0,0,4,1,4,1,0,0
C750036,20181019,17.75,23,63,5,0,3,1,3,3,5,3,2,0
C750036,20181020,22.125,20,41,3,0,5,0,6,0,1,0,0,0
C750036,20181021,13.75,26,36,0,0,3,2,8,3,3,0,0,2
C750036,20181022,13,19,41,2,0,0,3,4,0,3,1,1,1
C750036,20181023,18.25,18,49,2,0,1,1,5,1,3,1,0,0
C750036,20181024,15.75,23,58,3,0,3,2,2,1,7,1,0,1
C750036,20181025,25.625,11,38,2,0,3,2,3,0,5,0,0,0
C750036,20181026,14,11,60,4,0,2,1,7,0,0,2,0,1
C750036,20181027,16.5,13,46,3,0,2,0,5,1,6,3,0,1
C750036,20181028,19.75,13,35,1,0,1,0,7,1,2,1,0,0
C750036,20181029,13.25,14,40,5,0,1,1,6,1,3,0,0,0
C750036,20181030,17.875,24,56,2,0,1,0,2,1,1,0,0,0
C750036,20181031,14.75,23,48,6,0,3,1,5,0,1,0,0,0
C750036,20181101,20.375,13,46,2,0,0,2,4,0,4,0,0,0
C750036,20181102,17.625,24,68,2,0,4,1,2,0,5,2,0,0
C750036,20181103,19.625,11,47,0,0,3,0,5,4,3,0,0,0
C750036,20181104,16,14,41,3,0,4,2,7,0,4,1,0,0
C750036,20181105,10.875,17,35,1,0,1,3,9,1,3,1,0,0
C750036,20181106,20.375,17,44,2,0,0,0,6,0,4,0,0,0
C750036,20181107,12.25,23,37,3,0,2,1,4,2,4,0,0,0
C750036,20181108,24.125,19,45,0,0,3,2,0,3,1,0,0,0
C750036,20181109,15.5,25,58,3,0,5,1,9,2,2,1,0,0
C750036,20181110,15.875,18,36,1,0,3,0,10,0,3,2,0,0
C750036,20181111,17,11,33,0,0,3,0,4,1,1,0,0,0
C750036,20181112,15.125,19,29,4,0,3,0,5,1,2,1,0,0
C750036,20181113,9.75,19,46,1,0,3,3,7,0,1,0,2,0
C750036,20181114,8.25,11,45,0,0,1,2,3,0,1,0,1,0
C750036,20181115,12.125,27,42,3,0,2,3,4,1,3,0,0,0
C750036,20181116,13,19,69,2,0,1,3,5,1,5,2,0,0
C750036,20181117,19.25,8,52,3,0,1,0,5,0,1,0,0,1
C750036,20181118,9.625,14,33,2,0,4,1,7,1,6,0,0,0
C750036,20181119,14,15,40,0,0,1,0,4,1,2,1,2,0
C750036,20181120,9.5,20,49,0,0,2,0,13,1,2,0,0,0
C750036,20181121,17,28,54,2,0,4,1,5,1,4,0,0,0
C750036,20181123,21.875,16,27,1,0,2,1,1,0,0,2,0,0
C750036,20181124,10.875,4,26,0,0,1,1,3,0,2,1,0,0
C750036,20181125,14.25,6,36,0,0,3,1,0,0,2,0,0,0
C750036,20181126,10.75,12,22,0,0,1,2,2,0,1,0,0,0
C750036,20181127,16.125,12,41,0,0,2,3,1,3,0,0,0,0
C750036,20181128,13.5,23,47,0,0,2,1,2,1,1,0,0,0
C750036,20181129,12.125,14,39,0,0,1,0,1,1,4,0,0,0
C750036,20181130,13.875,17,52,0,0,4,1,3,4,1,1,0,0
C750036,20181201,15.75,19,38,0,0,3,0,10,1,4,0,0,0
C750036,20181202,13.5,22,44,0,0,4,2,3,1,1,2,0,0
C750036,20181203,9.125,21,48,2,0,4,1,3,0,3,0,0,0
C750036,20181204,12.75,23,53,0,0,0,0,4,3,1,0,0,0
C750036,20181205,16.125,17,31,0,0,1,4,6,1,5,1,1,0
C750036,20181206,6.625,17,48,0,0,8,2,4,2,6,1,0,1
C750036,20181207,11.75,15,52,0,0,8,2,9,1,2,1,0,0
C750036,20181208,16.375,16,50,0,0,6,2,9,0,1,4,0,0
C750036,20181209,15,16,26,0,0,4,1,5,0,4,1,0,0
C750036,20181210,11.25,20,40,0,0,4,2,3,1,4,0,0,0
C750036,20181211,17.875,15,42,0,0,4,2,4,0,1,1,0,0
C750036,20181212,19.375,17,40,0,0,1,0,5,2,2,2,0,0
C750036,20181213,19.75,13,45,0,0,2,0,8,3,2,1,0,0
C750036,20181214,9,18,43,0,0,2,3,9,1,1,1,0,0
C750036,20181215,15.75,20,42,0,0,6,1,3,3,4,4,0,0
C750036,20181216,14.375,11,34,0,0,4,3,3,1,2,1,0,1
C750036,20181217,13.25,20,36,0,0,2,1,7,2,2,0,0,2
C750036,20181218,16.25,18,33,0,0,3,0,3,0,5,0,0,0
C750036,20181219,14.625,15,40,1,0,7,2,3,1,5,2,0,0
C750036,20181220,10.875,22,63,0,0,4,4,4,0,1,1,0,0
C750036,20181221,9.875,19,61,0,0,4,1,4,4,4,2,0,0
C750036,20181222,14.375,20,45,0,0,1,3,5,0,3,1,0,1
C750036,20181223,14.75,15,33,0,0,3,2,11,2,2,0,0,0
C750036,20181224,5.5,8,26,0,0,3,1,6,2,4,3,0,0
C750036,20181226,12.625,11,43,0,0,2,1,2,2,3,0,0,0
C750036,20181227,25.125,9,33,0,0,0,2,3,0,2,0,0,1
C750036,20181228,18.5,15,49,0,0,4,0,3,1,2,0,0,0
C750036,20181229,14.625,14,32,0,0,2,3,5,0,2,2,0,0
C750036,20181230,22,23,35,0,0,1,0,6,0,4,0,0,0
C750036,20181231,8.375,18,41,0,0,2,0,9,0,2,0,0,0
C750036,20190101,-4.5,8,28,0,0,1,1,4,2,3,0,0,0
C750036,20190102,9,14,33,0,0,2,3,6,1,3,0,0,0
C750036,20190103,15.125,12,46,0,0,5,1,3,0,1,0,0,0
C750036,20190104,19.25,15,57,0,0,1,1,3,0,8,0,1,0
C750036,20190105,8,20,41,0,0,3,4,4,3,5,1,0,0
C750036,20190106,15.5,15,29,0,0,1,0,4,1,6,0,0,1
C750036,20190107,12.625,14,45,0,0,2,2,6,0,0,1,0,0
C750036,20190108,18.625,17,29,0,0,3,0,3,2,3,0,0,1
C750036,20190109,29,15,36,0,0,1,0,3,0,3,0,0,0
C750036,20190110,15.75,14,36,0,0,2,2,0,2,0,0,0,0
C750036,20190111,16.625,11,60,0,0,3,1,5,2,3,0,1,0
C750036,20190112,10.125,17,51,0,0,5,1,5,0,0,2,0,0
C750036,20190113,12.875,17,26,0,0,2,0,4,1,1,3,0,0
C750036,20190114,24.25,8,32,0,0,1,1,4,0,3,0,0,0
C750036,20190115,13.75,19,38,0,0,1,1,1,1,0,0,0,1
C750036,20190116,17.625,20,49,0,0,0,2,2,1,3,0,1,0
C750036,20190117,20.375,12,37,0,0,1,1,2,2,0,0,0,0
C750036,20190118,20.375,14,49,0,0,1,3,2,1,4,0,1,0
C750036,20190119,11.375,13,44,0,0,2,1,4,0,3,1,0,0
C750036,20190120,10,11,27,0,0,4,1,6,2,2,1,0,0
C750036,20190121,18.125,13,44,0,0,5,2,4,0,1,1,0,0
C750036,20190122,24.75,12,23,1,1,2,2,2,0,2,0,0,0
C750036,20190123,12.75,15,31,7,4,2,0,2,3,3,1,0,0
C750036,20190124,17.125,20,39,6,0,1,1,7,3,0,0,0,0
C750036,20190125,22,16,31,3,2,3,3,8,1,3,1,0,0
C750036,20190126,17.25,13,33,4,2,7,1,4,0,2,0,0,1
C750036,20190127,14.5,7,23,5,3,3,1,7,1,2,0,0,0
C750036,20190128,21.625,13,34,6,1,1,1,1,1,0,0,0,0
C750036,20190129,22.75,12,25,1,2,5,1,10,2,2,0,0,0
C750036,20190130,11.25,11,30,2,2,2,4,8,0,6,0,0,0
C750036,20190131,10.625,19,38,7,2,11,3,8,0,3,0,0,0
C750036,20190201,14.875,17,27,6,2,14,1,9,0,7,0,0,0
C750036,20190202,12.875,14,42,9,4,9,0,14,3,0,1,1,0
C750036,20190203,21.625,9,21,2,0,9,2,8,6,3,2,1,3
C750036,20190204,9.75,12,36,7,2,4,1,3,2,3,0,0,0
C750036,20190205,17.125,12,29,5,0,6,2,12,0,3,0,0,0
C750036,20190206,14.75,16,35,9,4,6,2,3,0,1,0,0,0
C750036,20190207,4.75,16,31,10,2,8,1,6,1,3,0,0,0
C750036,20190208,8.625,15,47,4,3,5,7,7,6,4,2,0,0
C750036,20190209,16,5,25,4,1,6,1,2,2,1,0,0,1
C750036,20190210,16.5,7,17,2,2,3,2,4,1,1,1,0,0
C750036,20190211,12.5,13,33,3,2,2,0,3,3,2,0,0,0
C750036,20190212,22.125,12,34,8,2,4,2,3,0,2,0,0,0
C750036,20190213,9.75,14,35,6,4,6,1,8,0,2,0,1,1
C750036,20190214,15.375,13,36,11,2,5,7,4,0,4,3,0,1
C750036,20190215,15.875,17,45,4,3,10,3,5,0,2,3,0,0
C750036,20190216,13.125,13,22,5,1,4,1,8,0,4,1,0,0
C750036,20190217,17.125,13,17,6,1,6,2,3,1,0,1,0,0
C750036,20190218,17.125,9,33,4,1,2,2,4,3,2,3,0,0
C750036,20190219,10.25,13,28,7,2,2,1,5,0,3,0,2,1
C750036,20190220,21.25,21,27,4,3,3,3,3,1,1,2,0,0
C750036,20190221,18.25,23,28,3,0,5,3,3,1,0,1,0,0
C750036,20190222,8.375,9,26,4,3,3,3,8,0,3,0,1,0
C750036,20190223,20.125,12,42,2,3,3,2,9,0,4,0,0,0
C750036,20190224,9.625,18,22,3,1,8,1,11,3,5,2,0,0
C750036,20190225,13.125,7,25,3,0,6,4,3,2,2,0,0,0
C750036,20190226,8,20,31,5,1,3,0,3,3,5,1,0,0
C750036,20190227,4.375,12,22,5,0,0,5,4,1,3,0,0,0
C750036,20190228,15.75,18,29,8,3,4,6,8,3,2,0,0,0
C750036,20190301,2.875,9,25,9,4,4,3,3,1,5,0,0,1
C750036,20190302,7.75,22,34,5,4,3,3,5,3,9,0,0,0
C750036,20190303,18,22,39,3,2,6,0,12,1,5,0,0,0
C750036,20190304,14.75,5,27,6,1,2,3,5,0,6,1,2,0
C750036,20190305,19.5,16,28,5,6,4,2,9,0,3,0,1,0
C750036,20190306,16.5,12,26,10,3,5,3,5,3,3,3,0,0
C750036,20190307,20,21,34,4,1,1,3,1,1,0,0,0,0
C750036,20190308,10.875,20,31,4,3,3,2,6,3,6,1,0,0
C750036,20190309,12.25,16,28,4,4,2,2,4,0,5,0,1,0
C750036,20190310,16.125,13,20,3,0,3,0,10,2,1,3,0,0
C750036,20190311,16.625,20,13,7,1,3,4,8,3,3,0,0,1
C750036,20190312,8.75,19,27,4,1,7,3,7,0,2,1,0,0
C750036,20190313,19.375,12,22,2,5,3,2,6,3,0,0,0,0
C750036,20190314,19.125,17,39,5,1,4,2,5,2,2,2,0,0
C750036,20190315,13.5,19,41,4,4,2,3,6,3,2,0,0,0
C750036,20190316,7.25,11,30,6,3,10,5,2,2,1,0,3,0
C750036,20190317,16.625,26,26,5,1,3,2,2,0,7,0,1,2
C750036,20190318,16.125,8,26,3,2,2,0,4,1,4,0,1,0
C750036,20190319,17.375,20,31,6,1,2,1,7,0,4,0,0,0
C750036,20190320,15.25,22,33,1,0,2,4,4,2,1,1,0,0
C750036,20190321,10.125,19,43,5,4,2,4,4,3,4,0,0,0
C750036,20190322,24.25,18,36,4,1,5,2,3,3,6,2,0,0
C750036,20190323,21.875,11,40,0,1,4,6,13,2,3,0,0,0
C750036,20190324,13.5,10,27,7,0,6,1,9,2,2,0,1,0
C750036,20190325,20.375,24,32,7,1,4,1,8,0,3,0,0,0
C750036,20190326,17.875,20,50,4,2,6,1,3,2,2,0,0,0
C750036,20190327,19.25,9,26,7,1,7,1,3,5,2,1,1,0
C750036,20190328,15.125,24,32,4,5,2,3,8,3,4,0,1,2
C750036,20190329,6.125,13,26,1,2,4,3,8,1,4,0,0,0
C750036,20190330,8.25,8,28,7,2,3,3,8,2,1,1,1,0
C750036,20190331,17.375,18,32,3,1,3,4,8,2,5,0,0,1
C750036,20190401,10,18,34,2,2,2,3,9,1,0,0,0,0
C750036,20190402,18.125,15,25,6,1,2,5,8,1,1,1,0,0
C750036,20190403,10.375,21,33,4,2,9,7,6,2,2,0,0,0
C750036,20190404,10.375,11,33,5,3,7,1,13,3,3,0,1,0
C750036,20190405,18,29,46,6,6,7,2,9,2,1,0,1,0
C750036,20190406,13.375,13,39,2,1,6,2,7,0,3,0,0,0
C750036,20190407,10.125,8,31,0,2,9,2,9,0,4,0,1,0
C750036,20190408,7.5,17,38,5,5,5,1,10,1,2,0,0,0
C750036,20190409,10.625,8,41,7,2,9,0,8,1,2,0,0,0
C750036,20190410,12.875,20,40,3,1,4,2,5,2,1,1,0,0
C750036,20190411,17.875,19,36,4,3,8,2,12,0,1,3,1,0
C750036,20190412,14.25,19,34,8,5,2,4,11,1,2,1,0,0
C750036,20190413,10.25,12,51,5,1,9,1,14,1,4,1,0,0
C750036,20190414,25.125,24,25,5,3,5,2,11,2,1,0,0,0
C750036,20190415,17.5,15,28,10,2,2,2,7,0,2,1,0,0
C750036,20190416,16.25,17,35,4,3,8,2,3,1,3,0,0,0
C750036,20190417,19.125,15,48,7,2,7,2,3,4,3,0,0,0
C750036,20190418,11.375,17,41,1,4,3,2,9,1,1,1,0,0
C750036,20190419,20.25,23,34,8,4,1,1,11,1,6,0,0,1
C750036,20190420,14.5,22,37,6,1,3,8,13,3,9,3,2,0
C750036,20190421,18.125,5,25,1,2,4,0,8,2,3,4,0,2
C750036,20190422,13.75,12,39,7,1,8,4,5,1,4,0,1,0
C750036,20190423,12.375,18,34,5,1,2,3,6,1,4,1,1,0
C750036,20190424,13.625,12,41,7,0,5,1,3,3,4,2,0,0
C750036,20190425,21.125,14,45,4,6,1,3,7,0,4,0,0,0
C750036,20190426,18,18,33,9,3,6,3,6,3,8,0,0,1
C750036,20190427,15.875,13,47,2,3,7,3,6,3,4,0,1,0
C750036,20190428,15.875,13,26,7,1,2,3,7,7,5,0,0,0
C750036,20190429,16.75,21,30,7,1,10,1,5,1,2,0,0,0
C750036,20190430,20.25,17,22,2,0,2,5,11,0,5,0,0,0
C750036,20190501,10.375,20,31,5,4,3,3,9,3,8,0,0,0
C750036,20190502,14,11,30,6,1,3,0,13,1,6,1,0,2
C750036,20190503,15.875,18,35,15,5,7,4,14,0,3,2,0,0
C750036,20190504,21.125,5,26,8,4,3,3,9,3,3,2,0,1
C750036,20190505,12.375,7,16,9,1,4,2,9,3,4,0,0,0
C750036,20190506,4.5,15,38,6,3,11,5,8,2,2,0,0,0
C750036,20190507,26.125,16,33,3,6,5,2,14,2,1,0,0,0
C750036,20190508,24.125,15,34,9,5,2,3,12,1,3,0,0,0
C750036,20190509,9.5,9,25,8,4,5,2,9,5,2,0,0,0
C750036,20190510,22,13,34,9,5,4,5,11,0,2,0,0,0
C750036,20190511,36.375,5,26,6,4,3,5,10,1,6,1,1,0
C750036,20190512,0.5,15,20,11,3,8,4,22,7,13,0,1,1
C750036,20190513,26.375,14,37,5,3,4,3,10,2,2,0,0,0
C750036,20190514,10.75,15,29,6,2,4,3,11,1,2,0,0,0
C750036,20190515,14.125,15,27,6,2,7,1,6,1,4,1,0,0
C750036,20190516,25.625,19,20,6,8,9,6,4,5,3,1,1,0
C750036,20190517,13,20,17,6,4,7,3,12,6,4,2,0,0
C750036,20190518,17.75,14,31,6,3,11,3,9,3,5,2,1,4
C750036,20190519,22.75,8,30,11,2,1,4,10,2,6,0,0,0
C750036,20190520,21.25,10,30,6,2,5,4,12,0,1,1,0,0
C750036,20190521,28.75,15,25,9,2,11,2,6,3,2,0,0,0
C750036,20190522,16.875,7,38,4,3,8,2,4,1,6,0,1,1
C750036,20190523,17.125,8,26,12,1,16,5,11,2,3,0,1,0
C750036,20190524,21.75,16,28,9,0,20,1,9,0,7,2,2,0
C750036,20190525,12.75,10,25,7,0,18,1,11,1,6,1,0,1
C750036,20190526,10.25,20,22,10,3,10,5,12,4,6,1,1,1
C750036,20190527,11.125,11,19,9,6,20,2,10,4,3,0,0,1
C750036,20190528,17,8,34,3,0,20,2,6,0,3,0,1,0
C750036,20190529,25.375,12,33,12,0,11,1,10,3,0,0,0,0
C750036,20190530,26.5,19,20,10,4,12,2,6,3,1,0,0,0
C750036,20190531,6,19,30,7,2,26,2,12,6,4,1,0,0
C750036,20190601,13.625,11,38,12,4,19,3,10,5,4,2,1,1
C750036,20190602,8.625,22,23,4,5,17,8,13,3,3,1,1,2
C750036,20190603,9.25,10,41,7,0,27,4,4,3,1,1,0,1
C750036,20190604,12.125,16,33,9,3,14,3,9,2,2,0,0,0
C750036,20190605,21.5,17,30,4,3,26,4,5,1,3,0,0,0
C750036,20190606,12.125,15,32,13,4,19,2,6,0,4,0,1,0
C750036,20190607,9.625,17,32,13,3,28,4,8,0,3,0,0,0
C750036,20190608,8.625,15,29,5,2,17,3,6,2,6,3,1,0
C750036,20190609,18.125,7,25,5,3,18,1,10,2,3,0,0,0
C750036,20190610,21.125,11,32,10,1,17,7,3,0,3,0,0,0
C750036,20190611,22.875,10,34,9,4,20,1,5,1,2,0,0,0
C750036,20190612,10.75,18,38,7,4,22,3,10,2,7,1,1,2
C750036,20190613,16.75,18,30,10,5,23,1,10,2,2,1,0,0
C750036,20190614,3.75,15,31,12,4,29,2,10,7,5,0,4,0
C750036,20190615,10,14,32,4,6,24,3,8,3,6,3,0,3
C750036,20190616,10.25,10,21,4,2,22,2,14,3,4,1,2,0
C750036,20190617,11.625,12,28,6,4,16,3,9,1,3,0,0,0
C750036,20190618,9.375,20,34,5,0,13,4,6,5,2,0,0,0
C750036,20190619,6.875,13,32,7,3,18,5,9,0,3,0,1,1
C750036,20190620,15.625,10,33,11,6,15,0,7,3,1,0,0,1
C750036,20190621,24.25,21,25,10,4,18,3,12,4,1,0,0,2
C750036,20190622,17.25,19,17,6,2,15,0,13,9,6,0,0,0
C750036,20190623,23,6,24,7,2,22,0,9,2,6,2,0,0
C750036,20190624,17.75,5,22,9,6,14,4,6,2,1,0,0,1
C750036,20190625,21.125,15,31,11,2,21,1,9,1,4,0,0,0
C750036,20190626,17.375,12,33,10,5,13,2,3,6,1,0,2,0
C750036,20190627,13.625,11,39,12,2,20,2,10,2,3,2,0,0
C750036,20190628,16.25,11,36,18,5,28,6,7,1,3,3,0,0
C750036,20190629,14.375,5,35,18,3,27,8,13,3,2,3,0,0
C750036,20190630,18.5,16,25,7,1,21,2,9,2,8,2,0,1
C750036,20190701,9.75,10,38,14,3,17,5,5,0,8,1,0,0
C750036,20190702,14.125,5,26,14,1,17,5,14,3,3,2,0,0
C750036,20190703,6.875,14,41,17,3,21,5,9,0,6,1,0,0
C750036,20190704,10,9,17,4,1,20,6,8,3,5,3,1,2
C750036,20190705,20.625,20,44,9,10,21,3,7,5,1,0,0,0
C750036,20190706,16.375,16,25,7,3,14,0,10,3,4,3,0,2
C750036,20190707,9.25,10,21,10,1,15,0,11,4,7,1,0,0
C750036,20190708,17.875,10,35,4,8,19,0,5,2,5,3,0,2
C750036,20190709,14.625,18,39,11,2,8,1,7,1,5,1,0,2
C750036,20190710,13.875,12,45,7,4,22,3,9,1,2,0,1,0
C750036,20190711,15.5,12,48,12,3,21,2,7,0,6,1,1,1
C750036,20190712,7.25,10,36,11,3,19,3,13,3,1,3,0,0
C750036,20190713,9.625,9,21,8,2,16,0,10,0,3,3,0,0
C750036,20190714,14,8,28,10,2,13,3,10,2,4,1,0,0
C750036,20190715,13.5,15,41,7,2,20,0,6,0,4,2,0,0
C750036,20190716,19.875,13,18,21,4,14,2,7,2,7,0,0,2
C750036,20190717,15,13,36,10,2,17,4,6,0,3,2,2,0
C750036,20190718,14.75,9,16,9,1,20,3,5,2,7,1,0,0
C750036,20190719,10.875,14,28,11,7,12,4,9,1,3,2,0,0
C750036,20190720,13.125,8,30,6,0,12,7,10,0,8,2,0,0
C750036,20190721,9.375,12,22,5,2,21,2,8,1,7,2,0,0
C750036,20190722,20.875,8,24,8,2,16,0,6,0,1,0,0,0
C750036,20190723,10.25,10,27,10,3,17,2,13,1,4,2,0,0
C750036,20190724,24.25,16,39,8,4,9,4,7,0,4,2,0,0
C750036,20190725,18.875,9,33,15,4,11,1,4,1,5,0,0,0
C750036,20190726,-0.75,15,32,14,3,15,4,7,2,0,1,0,3
C750036,20190727,22.25,9,22,6,1,11,1,5,0,2,2,0,0
C750036,20190728,35,14,28,9,2,21,3,7,3,3,4,0,0
C750036,20190729,30.625,21,39,8,2,12,1,5,0,1,1,0,0
C750036,20190730,18.25,16,34,11,4,2,2,3,1,6,1,0,0
C750036,20190731,15.625,12,34,12,4,1,3,10,2,4,1,0,0
C750036,20190801,12.375,18,24,2,2,2,1,10,2,3,1,1,0
C750036,20190802,26.125,20,48,15,2,3,3,5,4,6,0,0,0
C750036,20190803,7.125,9,40,11,1,3,3,7,6,5,5,1,3
C750036,20190804,10,6,38,8,2,4,2,11,6,2,3,2,2
C750036,20190805,15.75,12,33,4,4,3,2,6,1,5,1,0,0
C750036,20190806,10.5,10,21,6,6,3,4,4,3,3,0,0,0
C750036,20190807,23.125,4,39,10,2,10,1,6,2,4,1,0,0
C750036,20190808,17.625,15,33,6,2,5,3,5,1,4,0,0,2
C750036,20190809,19.75,8,35,9,8,7,3,11,3,3,0,2,1
C750036,20190810,23.125,10,29,7,3,2,5,11,1,6,2,3,0
C750036,20190811,12.875,4,21,6,3,3,2,9,0,3,3,0,1
C750036,20190812,14.875,17,30,5,3,3,2,4,1,2,0,1,1
C750036,20190813,18.5,17,30,7,4,3,2,4,0,3,0,0,0
C750036,20190814,31.5,10,33,1,4,3,3,7,2,2,0,0,0
C750036,20190815,-3.125,10,23,3,5,6,3,12,1,1,0,0,1
C750036,20190816,28.125,11,28,8,1,7,2,9,3,3,2,0,0
C750036,20190817,18.75,16,29,11,1,4,2,8,1,10,1,0,0
C750036,20190818,15.125,15,23,4,0,5,2,6,0,5,1,0,0
C750036,20190819,17.5,15,22,9,5,6,5,4,4,6,3,0,0
C750036,20190820,19.375,10,41,11,1,3,1,0,6,6,0,0,0
C750036,20190821,20.375,10,39,8,2,7,3,4,1,3,0,0,0
C750036,20190822,24.875,17,38,6,5,5,0,6,1,0,2,0,0
C750036,20190823,21.25,17,37,9,4,6,2,3,2,2,1,0,0
C750036,20190824,10.5,9,36,3,5,3,2,2,4,1,2,0,1
C750036,20190825,21.5,7,24,5,3,3,2,7,4,5,1,1,-1
C750036,20190826,22.75,10,23,6,5,6,4,9,0,1,1,0,0
C750036,20190827,-6.25,14,24,3,1,5,1,10,2,0,0,0,1
C750036,20190828,42.25,15,24,7,1,11,1,6,3,5,1,0,0
C750036,20190829,6.25,15,40,6,4,4,5,4,1,5,0,0,0
C750036,20190830,6.25,7,42,11,1,1,2,8,2,10,5,1,0
C750036,20190831,22.75,9,37,11,3,7,1,4,3,7,2,0,0
C750036,20190901,11,13,33,4,6,5,3,13,3,9,1,0,0
C750036,20190902,18,5,30,4,1,1,2,3,0,2,3,0,0
C750036,20190903,14.625,11,38,4,1,2,2,2,3,2,1,0,0
C750036,20190904,17.125,16,38,6,3,3,3,5,2,1,1,0,2
C750036,20190905,11.25,9,24,6,3,3,3,8,0,1,1,0,0
C750036,20190906,18.375,15,33,4,1,7,2,7,2,5,0,0,0
C750036,20190907,8,10,20,4,4,1,4,6,4,4,5,1,0
C750036,20190908,18.75,10,27,8,4,8,1,13,2,3,0,0,0
C750036,20190909,39.625,19,29,3,4,2,1,8,1,5,0,0,0
C750036,20190910,13.5,10,38,4,2,3,3,2,1,8,0,0,0
C750036,20190911,18.875,9,23,6,2,1,3,9,1,5,0,0,0
C750036,20190912,22.25,11,27,7,3,1,1,5,3,3,0,0,0
C750036,20190913,22.75,16,36,9,1,8,1,7,2,5,1,0,0
C750036,20190914,18.625,13,30,1,5,6,2,2,2,1,2,0,0
C750036,20190915,11.875,15,37,5,3,7,3,10,1,0,4,0,0
C750036,20190916,19.375,13,28,8,4,5,0,4,1,0,3,0,0
C750036,20190917,15,14,32,6,4,2,3,4,3,3,0,0,0
C750036,20190918,16.375,17,17,10,0,9,3,6,2,1,0,0,0
C750036,20190919,11.125,15,35,6,10,17,3,4,0,7,1,0,0
C750036,20190920,8.375,19,34,6,7,23,6,8,3,5,0,0,0
C750036,20190921,21,13,30,6,0,19,2,8,0,6,0,1,0
C750036,20190922,24.75,16,16,1,2,16,1,6,3,3,0,0,0
C750036,20190923,10.25,11,23,3,1,18,0,4,1,0,0,0,0
C750036,20190924,14.625,10,23,6,3,14,3,3,1,2,1,0,0
C750036,20190925,31.875,12,26,5,7,15,5,7,1,4,0,0,0
C750036,20190926,23.625,14,35,7,3,11,4,4,1,3,2,0,0
C750036,20190927,17.125,14,35,3,3,20,3,10,4,8,0,1,0
