,city_name,package,variety,date,origin,origin_district,item_size,color,unit_of_sale,repack,organic,price
1157,DALLAS,24 inch bins,FAIRYTALE,2016-10-22,TEXAS,,jumbo,,,N,False,250.0
1158,DALLAS,24 inch bins,FAIRYTALE,2016-10-22,TEXAS,,small,,,N,False,150.0
1159,DALLAS,24 inch bins,FAIRYTALE,2016-10-29,TEXAS,,jumbo,,,N,False,200.0
1160,DALLAS,24 inch bins,FAIRYTALE,2016-11-05,TEXAS,,jumbo,,,N,False,200.0
1161,DALLAS,24 inch bins,FAIRYTALE,2016-11-12,TEXAS,,jumbo,,,N,False,175.0
1162,DALLAS,24 inch bins,FAIRYTALE,2017-09-30,TEXAS,,large,,,N,False,225.0
1163,DALLAS,36 inch bins,FAIRYTALE,2016-09-24,TEXAS,,jumbo,,,N,False,160.0
1164,DALLAS,36 inch bins,FAIRYTALE,2016-10-01,TEXAS,,jumbo,,,N,False,160.0
1165,DALLAS,36 inch bins,FAIRYTALE,2016-10-08,TEXAS,,jumbo,,,N,False,160.0
1166,DALLAS,36 inch bins,FAIRYTALE,2016-10-15,TEXAS,,jumbo,,,N,False,160.0
1167,DALLAS,36 inch bins,FAIRYTALE,2016-10-22,TEXAS,,jumbo,,,N,False,160.0
1168,DALLAS,36 inch bins,FAIRYTALE,2016-10-29,TEXAS,,jumbo,,,N,False,140.0
1169,DALLAS,36 inch bins,FAIRYTALE,2016-11-05,TEXAS,,jumbo,,,N,False,140.0
1170,DALLAS,20 lb cartons,PIE TYPE,2016-10-01,MISSOURI,,large,,,N,False,20.0
1171,DALLAS,20 lb cartons,PIE TYPE,2016-10-08,MISSOURI,,large,,,N,False,20.5
1172,DALLAS,20 lb cartons,PIE TYPE,2016-10-15,MISSOURI,,large,,,N,False,20.5
1173,DALLAS,20 lb cartons,PIE TYPE,2016-10-22,MISSOURI,,large,,,N,False,20.5
1174,DALLAS,20 lb cartons,PIE TYPE,2016-10-29,MISSOURI,,large,,,N,False,20.5
1175,DALLAS,20 lb cartons,PIE TYPE,2016-11-05,MISSOURI,,large,,,N,False,20.5
1176,DALLAS,24 inch bins,PIE TYPE,2016-10-08,NEW MEXICO,,medium,,,N,False,100.0
1177,DALLAS,24 inch bins,PIE TYPE,2016-10-15,NEW MEXICO,,medium,,,N,False,100.0
1178,DALLAS,24 inch bins,PIE TYPE,2016-10-22,NEW MEXICO,,medium,,,N,False,100.0
1179,DALLAS,24 inch bins,PIE TYPE,2017-09-16,TEXAS,,,,,N,False,225.0
1180,DALLAS,24 inch bins,PIE TYPE,2017-09-23,TEXAS,,,,,N,False,225.0
1181,DALLAS,24 inch bins,PIE TYPE,2017-09-30,TEXAS,,,,,N,False,225.0
1182,DALLAS,36 inch bins,PIE TYPE,2016-09-24,TEXAS,,medium,,,N,False,300.0
1183,DALLAS,36 inch bins,PIE TYPE,2016-10-01,TEXAS,,medium,,,N,False,300.0
1184,DALLAS,36 inch bins,PIE TYPE,2016-10-08,TEXAS,,medium,,,N,False,300.0
1185,DALLAS,36 inch bins,PIE TYPE,2016-10-15,TEXAS,,medium,,,N,False,300.0
1186,DALLAS,36 inch bins,PIE TYPE,2016-10-22,TEXAS,,medium,,,N,False,300.0
1187,DALLAS,36 inch bins,PIE TYPE,2016-10-29,TEXAS,,medium,,,N,False,250.0
1188,DALLAS,36 inch bins,PIE TYPE,2016-11-05,TEXAS,,medium,,,N,False,250.0
1189,DALLAS,36 inch bins,PIE TYPE,2017-09-16,TEXAS,,,,,N,False,250.0
1190,DALLAS,36 inch bins,PIE TYPE,2017-09-23,TEXAS,,,,,N,False,250.0
1191,DALLAS,36 inch bins,PIE TYPE,2017-09-30,TEXAS,,,,,N,False,250.0
1192,DALLAS,50 lb cartons,PIE TYPE,2016-09-24,MICHIGAN,,medium,,,N,False,30.5
1193,DALLAS,50 lb cartons,PIE TYPE,2016-10-01,MICHIGAN,,medium,,,N,False,30.0
1194,DALLAS,50 lb cartons,PIE TYPE,2016-10-08,MICHIGAN,,medium,,,N,False,30.5
1195,DALLAS,50 lb cartons,PIE TYPE,2016-10-15,MICHIGAN,,medium,,,N,False,30.5
1196,DALLAS,50 lb cartons,PIE TYPE,2016-10-22,MICHIGAN,,medium,,,N,False,30.5
1197,DALLAS,50 lb cartons,PIE TYPE,2016-10-29,MICHIGAN,,medium,,,N,False,24.0
1198,DALLAS,50 lb cartons,PIE TYPE,2016-11-05,MICHIGAN,,medium,,,N,False,24.0
1199,DALLAS,50 lb sacks,PIE TYPE,2017-09-23,TEXAS,,,WHITE,,N,False,35.0
1200,DALLAS,50 lb sacks,PIE TYPE,2017-09-30,TEXAS,,,WHITE,,N,False,35.0
1201,DALLAS,each,BIG MACK TYPE,2017-09-16,TEXAS,,extra jumbo,,,N,False,60.0
1202,DALLAS,each,BIG MACK TYPE,2017-09-23,TEXAS,,extra jumbo,,,N,False,60.0
1203,DALLAS,each,BIG MACK TYPE,2017-09-30,TEXAS,,extra jumbo,,,N,False,60.0
1204,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,TEXAS,,medium,,,N,False,150.0
1205,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,TEXAS,,medium,,,N,False,150.0
1206,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,TEXAS,,medium,,,N,False,150.0
1207,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,TEXAS,,medium,,,N,False,150.0
1208,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,TEXAS,,medium,,,N,False,120.0
1209,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-11-05,TEXAS,,medium,,,N,False,120.0
1210,DETROIT,24 inch bins,HOWDEN TYPE,2017-09-16,MICHIGAN,,large,,,N,False,95.0
1211,DETROIT,24 inch bins,HOWDEN TYPE,2017-09-16,MICHIGAN,,medium,,,N,False,94.5
1212,DETROIT,24 inch bins,HOWDEN TYPE,2017-09-23,MICHIGAN,,large,,,N,False,95.0
1213,DETROIT,24 inch bins,HOWDEN TYPE,2017-09-23,MICHIGAN,,medium,,,N,False,94.5
1214,DETROIT,bins,HOWDEN TYPE,2017-09-23,MICHIGAN,,extra large,,,N,False,175.0
1215,DETROIT,bins,HOWDEN TYPE,2017-09-23,MICHIGAN,,large,,,N,False,95.0
1216,DETROIT,bins,HOWDEN TYPE,2017-09-30,MICHIGAN,,extra large,,,N,False,175.0
1217,DETROIT,bins,HOWDEN TYPE,2017-09-30,MICHIGAN,,large,,,N,False,95.0
1218,DETROIT,24 inch bins,HOWDEN WHITE TYPE,2016-10-22,MICHIGAN,,medium large,WHITE,,N,False,100.0
1219,DETROIT,24 inch bins,HOWDEN WHITE TYPE,2016-10-29,MICHIGAN,,medium large,WHITE,,N,False,100.0
1220,DETROIT,1 1/9 bushel cartons,PIE TYPE,2016-10-22,MICHIGAN,,medium,ORANGE,,N,False,12.0
1221,DETROIT,1 1/9 bushel cartons,PIE TYPE,2016-10-29,MICHIGAN,,medium,ORANGE,,N,False,12.0
1222,DETROIT,1 1/9 bushel cartons,PIE TYPE,2016-11-05,MICHIGAN,,medium,ORANGE,,N,False,12.0
1223,DETROIT,1 1/9 bushel cartons,PIE TYPE,2017-09-09,OHIO,,small,,,N,False,22.0
1224,DETROIT,1 1/9 bushel cartons,PIE TYPE,2017-09-16,MICHIGAN,,small,,,N,False,20.0
1225,DETROIT,1 1/9 bushel cartons,PIE TYPE,2017-09-16,OHIO,,small,,,N,False,22.0
1226,DETROIT,1 1/9 bushel cartons,PIE TYPE,2017-09-23,MICHIGAN,,small,,,N,False,17.5
1227,DETROIT,1 1/9 bushel cartons,PIE TYPE,2017-09-30,MICHIGAN,,small,,,N,False,15.0
1228,DETROIT,24 inch bins,PIE TYPE,2016-09-24,MICHIGAN,,large,,,N,False,150.0
1229,DETROIT,24 inch bins,PIE TYPE,2016-09-24,MICHIGAN,,small,,,N,False,175.0
1230,DETROIT,24 inch bins,PIE TYPE,2016-10-01,MICHIGAN,,large,,,N,False,150.0
1231,DETROIT,24 inch bins,PIE TYPE,2016-10-01,MICHIGAN,,small,,,N,False,175.0
1232,DETROIT,24 inch bins,PIE TYPE,2016-10-08,MICHIGAN,,large,ORANGE,,N,False,106.25
1233,DETROIT,24 inch bins,PIE TYPE,2016-10-08,MICHIGAN,,small,ORANGE,,N,False,150.0
1234,DETROIT,24 inch bins,PIE TYPE,2016-10-15,MICHIGAN,,large,ORANGE,,N,False,107.5
1235,DETROIT,24 inch bins,PIE TYPE,2016-10-15,MICHIGAN,,small,ORANGE,,N,False,150.0
1236,DETROIT,24 inch bins,PIE TYPE,2016-10-22,MICHIGAN,,large,ORANGE,,N,False,117.75
1237,DETROIT,24 inch bins,PIE TYPE,2016-10-22,MICHIGAN,,small,ORANGE,,N,False,150.0
1238,DETROIT,24 inch bins,PIE TYPE,2016-10-29,MICHIGAN,,large,ORANGE,,N,False,117.75
1239,DETROIT,24 inch bins,PIE TYPE,2016-10-29,MICHIGAN,,small,ORANGE,,N,False,150.0
1240,DETROIT,24 inch bins,PIE TYPE,2016-11-05,MICHIGAN,,large,ORANGE,,N,False,117.75
1241,DETROIT,24 inch bins,PIE TYPE,2016-11-05,MICHIGAN,,small,ORANGE,,N,False,150.0
1242,DETROIT,24 inch bins,PIE TYPE,2017-09-16,MICHIGAN,,small,,,N,False,149.5
1243,DETROIT,24 inch bins,PIE TYPE,2017-09-23,MICHIGAN,,small,,,N,False,149.5
1244,DETROIT,bins,PIE TYPE,2017-09-23,MICHIGAN,,small,,,N,False,175.0
1245,DETROIT,bins,PIE TYPE,2017-09-30,MICHIGAN,,small,,,N,False,175.0
1246,DETROIT,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,2017-09-16,MICHIGAN,,small,,,N,False,20.0
1247,DETROIT,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,2017-09-23,MICHIGAN,,small,,,N,False,20.0
1248,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-09-24,MICHIGAN,,medium,,,N,False,150.0
1249,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,MICHIGAN,,medium,,,N,False,150.0
1250,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,MICHIGAN,,medium,,,N,False,150.0
1251,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,MICHIGAN,,medium,,,N,False,150.0
1252,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,MICHIGAN,,medium,,,N,False,135.0
1253,DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,MICHIGAN,,medium,,,N,False,135.0
1254,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-09-24,CALIFORNIA,,large,,PER BIN,N,False,125.0
1255,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-09-24,CALIFORNIA,,medium,,PER BIN,N,False,125.0
1256,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-01,CALIFORNIA,,large,,PER BIN,N,False,125.0
1257,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-01,CALIFORNIA,,medium,,PER BIN,N,False,125.0
1258,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-08,CALIFORNIA,,large,,PER BIN,N,False,125.0
1259,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-08,CALIFORNIA,,medium,,PER BIN,N,False,125.0
1260,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-15,CALIFORNIA,,large,,PER BIN,N,False,125.0
1261,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-15,CALIFORNIA,,medium,,PER BIN,N,False,125.0
1262,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-22,CALIFORNIA,,large,,PER BIN,N,False,125.0
1263,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-22,CALIFORNIA,,medium,,PER BIN,N,False,125.0
1264,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-29,CALIFORNIA,,large,,PER BIN,N,False,107.5
1265,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-10-29,CALIFORNIA,,medium,,PER BIN,N,False,107.5
1266,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-11-05,CALIFORNIA,,large,,PER BIN,N,False,85.0
1267,LOS ANGELES,24 inch bins,HOWDEN TYPE,2016-11-05,CALIFORNIA,,medium,,PER BIN,N,False,85.0
1268,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,large,,PER BIN,N,False,120.0
1269,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,large,,PER BIN,N,False,120.0
1270,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,large,,PER BIN,N,False,122.5
1271,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER BIN,N,False,170.0
1272,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER BIN,N,False,235.0
1273,LOS ANGELES,36 inch bins,HOWDEN TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,small,,PER BIN,N,False,325.0
1274,LOS ANGELES,bins,HOWDEN TYPE,2016-09-24,CALIFORNIA,,medium,,PER BIN,N,False,137.5
1275,LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,2017-09-09,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER LB,N,False,0.5
1276,LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER LB,N,False,0.5
1277,LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER LB,N,False,0.5
1278,LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER BIN,N,False,250.0
1279,LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER LB,N,False,0.5
1280,LOS ANGELES,24 inch bins,CINDERELLA,2017-08-19,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1281,LOS ANGELES,24 inch bins,CINDERELLA,2017-08-26,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1282,LOS ANGELES,24 inch bins,CINDERELLA,2017-09-02,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1283,LOS ANGELES,24 inch bins,CINDERELLA,2017-09-09,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1284,LOS ANGELES,36 inch bins,CINDERELLA,2017-09-09,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1285,LOS ANGELES,36 inch bins,CINDERELLA,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1286,LOS ANGELES,36 inch bins,CINDERELLA,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1287,LOS ANGELES,36 inch bins,CINDERELLA,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium large,,PER LB,N,False,0.3
1288,LOS ANGELES,36 inch bins,CINDERELLA,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER BIN,N,False,250.0
1289,LOS ANGELES,24 inch bins,FAIRYTALE,2016-09-24,CALIFORNIA,,,,PER LB,N,False,0.24
1290,LOS ANGELES,24 inch bins,FAIRYTALE,2016-10-01,CALIFORNIA,,,,PER LB,N,False,0.24
1291,LOS ANGELES,24 inch bins,FAIRYTALE,2016-10-08,CALIFORNIA,,,,PER LB,N,False,0.24
1292,LOS ANGELES,24 inch bins,FAIRYTALE,2016-10-15,CALIFORNIA,,,,PER LB,N,False,0.24
1293,LOS ANGELES,24 inch bins,FAIRYTALE,2016-10-22,CALIFORNIA,,,,PER LB,N,False,0.24
1294,LOS ANGELES,24 inch bins,FAIRYTALE,2016-10-29,CALIFORNIA,,,,PER LB,N,False,0.24
1295,LOS ANGELES,36 inch bins,FAIRYTALE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,medium,,PER BIN,N,False,250.0
1296,LOS ANGELES,35 lb cartons,PIE TYPE,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,30.0
1297,LOS ANGELES,35 lb cartons,PIE TYPE,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,30.0
1298,LOS ANGELES,35 lb cartons,PIE TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,30.0
1299,LOS ANGELES,36 inch bins,BIG MACK TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,PER LB,N,False,0.675
1300,LOS ANGELES,each,BIG MACK TYPE,2016-10-01,CALIFORNIA,,large,,EACH,N,False,250.0
1301,LOS ANGELES,each,BIG MACK TYPE,2016-10-01,CALIFORNIA,,small,,PER LB,N,False,0.55
1302,LOS ANGELES,each,BIG MACK TYPE,2016-10-08,CALIFORNIA,,large,,EACH,N,False,250.0
1303,LOS ANGELES,each,BIG MACK TYPE,2016-10-08,CALIFORNIA,,small,,PER LB,N,False,0.55
1304,LOS ANGELES,each,BIG MACK TYPE,2016-10-15,CALIFORNIA,,large,,EACH,N,False,250.0
1305,LOS ANGELES,each,BIG MACK TYPE,2016-10-15,CALIFORNIA,,small,,PER LB,N,False,0.55
1306,LOS ANGELES,each,BIG MACK TYPE,2016-10-22,CALIFORNIA,,large,,EACH,N,False,250.0
1307,LOS ANGELES,each,BIG MACK TYPE,2016-10-22,CALIFORNIA,,small,,PER LB,N,False,0.55
1308,LOS ANGELES,each,BIG MACK TYPE,2016-10-29,CALIFORNIA,,large,,EACH,N,False,250.0
1309,LOS ANGELES,each,BIG MACK TYPE,2016-10-29,CALIFORNIA,,small,,PER LB,N,False,0.55
1310,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,24.5
1311,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-16,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,N,False,24.5
1312,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,N,False,24.5
1313,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-23,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,24.5
1314,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,ORANGE,,N,False,24.5
1315,LOS ANGELES,35 lb cartons,MINIATURE FLAT TYPE,2017-09-30,CALIFORNIA,CENTRAL SAN JOAQUIN VALLEY CALIFORNIA,,WHITE,,N,False,24.5
1316,MIAMI,36 inch bins,HOWDEN TYPE,2014-11-29,MICHIGAN,,jumbo,,PER BIN,N,False,120.0
1317,MIAMI,36 inch bins,HOWDEN TYPE,2014-11-29,MICHIGAN,,large,,PER BIN,N,False,160.0
1318,MIAMI,36 inch bins,PIE TYPE,2014-11-29,MICHIGAN,,,,PER BIN,N,False,230.0
1319,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,MICHIGAN,,extra large,,,N,False,160.0
1320,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,MICHIGAN,,large,,,N,False,160.0
1321,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,NEW JERSEY,,extra large,,,N,False,140.0
1322,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,NEW JERSEY,,large,,,N,False,140.0
1323,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,NEW YORK,,medium large,,,N,False,130.0
1324,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,extra large,,,N,False,160.0
1325,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,large,,,N,False,145.0
1326,NEW YORK,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,medium,,,N,False,185.0
1327,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,MICHIGAN,,extra large,,,N,False,160.0
1328,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,MICHIGAN,,large,,,N,False,160.0
1329,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,NEW JERSEY,,extra large,,,N,False,140.0
1330,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,NEW YORK,,medium large,,,N,False,140.0
1331,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,extra large,,,N,False,160.0
1332,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,large,,,N,False,165.0
1333,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-08,MICHIGAN,,extra large,,,N,False,170.0
1334,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-08,MICHIGAN,,large,,,N,False,175.0
1335,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-08,NEW JERSEY,,extra large,,,N,False,145.0
1336,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-08,NEW YORK,ORANGE COUNTY NEW YORK,extra large,,,N,False,160.0
1337,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,extra large,,,N,False,130.0
1338,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-15,NEW JERSEY,,extra large,,,N,False,125.0
1339,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-15,NEW YORK,ORANGE COUNTY NEW YORK,extra large,,,N,False,160.0
1340,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-22,NEW JERSEY,,extra large,,,N,False,125.0
1341,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-22,NEW YORK,ORANGE COUNTY NEW YORK,extra large,,,N,False,160.0
1342,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-29,NEW JERSEY,,extra large,,,N,False,125.0
1343,NEW YORK,36 inch bins,HOWDEN TYPE,2016-10-29,OHIO,,extra large,,,N,False,130.0
1344,NEW YORK,36 inch bins,HOWDEN TYPE,2016-11-05,NEW JERSEY,,extra large,,,N,False,125.0
1345,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-16,NEW JERSEY,,extra large,,PER BIN,N,False,145.0
1346,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-16,NEW JERSEY,,large,,PER BIN,N,False,150.0
1347,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-16,NEW YORK,WESTERN SECTION,large,,PER BIN,N,False,150.0
1348,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-16,PENNSYLVANIA,,extra large,,PER BIN,N,False,170.0
1349,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-16,PENNSYLVANIA,,large,,PER BIN,N,False,170.0
1350,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-23,NEW JERSEY,,extra large,,PER BIN,N,False,146.25
1351,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-23,NEW YORK,WESTERN SECTION,large,,PER BIN,N,False,150.0
1352,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-23,PENNSYLVANIA,,extra large,,PER BIN,N,False,170.0
1353,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-23,PENNSYLVANIA,,large,,PER BIN,N,False,170.0
1354,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-30,NEW JERSEY,,extra large,,PER BIN,N,False,140.0
1355,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-30,NEW YORK,WESTERN SECTION,large,,PER BIN,N,False,150.0
1356,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-30,PENNSYLVANIA,,extra large,,PER BIN,N,False,160.0
1357,NEW YORK,36 inch bins,HOWDEN TYPE,2017-09-30,PENNSYLVANIA,,large,,PER BIN,N,False,160.0
1358,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-09-24,OHIO,,medium,,,N,False,17.0
1359,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-10-01,OHIO,,medium,,,N,False,17.0
1360,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-10-08,OHIO,,medium,,,N,False,17.0
1361,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-10-15,OHIO,,medium,,,N,False,17.0
1362,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-10-22,OHIO,,medium,,,N,False,17.0
1363,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-10-29,OHIO,,medium,,,N,False,17.0
1364,NEW YORK,1 1/9 bushel cartons,PIE TYPE,2016-11-05,OHIO,,medium,,,N,False,17.0
1365,NEW YORK,24 inch bins,PIE TYPE,2016-09-24,NEW JERSEY,,large,,,N,False,140.0
1366,NEW YORK,24 inch bins,PIE TYPE,2016-10-01,NEW JERSEY,,large,,,N,False,137.5
1367,NEW YORK,24 inch bins,PIE TYPE,2016-10-08,NEW JERSEY,,medium large,,,N,False,130.0
1368,NEW YORK,24 inch bins,PIE TYPE,2016-10-08,NEW JERSEY,,medium,,,N,False,190.0
1369,NEW YORK,24 inch bins,PIE TYPE,2016-10-08,OHIO,,medium,,,N,False,190.0
1370,NEW YORK,24 inch bins,PIE TYPE,2016-10-15,NEW JERSEY,,medium large,,,N,False,125.0
1371,NEW YORK,24 inch bins,PIE TYPE,2016-10-15,PENNSYLVANIA,,medium large,,,N,False,130.0
1372,NEW YORK,24 inch bins,PIE TYPE,2016-10-22,NEW JERSEY,,medium large,,,N,False,125.0
1373,NEW YORK,24 inch bins,PIE TYPE,2016-10-22,PENNSYLVANIA,,medium large,,,N,False,130.0
1374,NEW YORK,24 inch bins,PIE TYPE,2016-10-29,NEW JERSEY,,medium large,,,N,False,125.0
1375,NEW YORK,24 inch bins,PIE TYPE,2016-10-29,PENNSYLVANIA,,medium large,,,N,False,130.0
1376,NEW YORK,24 inch bins,PIE TYPE,2017-09-09,PENNSYLVANIA,,,,,N,False,250.0
1377,NEW YORK,24 inch bins,PIE TYPE,2017-09-16,NEW JERSEY,,,ORANGE,PER BIN,N,False,137.5
1378,NEW YORK,24 inch bins,PIE TYPE,2017-09-16,NEW JERSEY,,,WHITE,PER BIN,N,False,190.0
